as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,11499.0,19.51000022888184,224345.49263191223,0.3041218531262784,18.6336612701416,10077.021686553957,7718.178037195205,2026-03-02,2026-03-02,102,1,11499.0,18.6336612701416,target_rebalance,early_scout,0.0,0.0,-0.3041218531262784,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-11499.0,-224345.49263191223,1,ready,,,0.0,,0.5665877292043252,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1834.0,111.11000061035156,203775.7411193848,0.2762375801910482,106.0512237548828,9277.796752929688,5731.762539901735,2026-03-02,2026-03-02,102,1,1834.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.2762375801910482,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1834.0,-203775.7411193848,1,ready,,,0.0,,0.5713190694434057,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,1324.0,133.5,176754.0,0.2396070159326919,115.75,23501.0,0.0,2026-04-01,2026-04-01,72,1,1324.0,115.75,target_rebalance,early_scout,0.0,0.0,-0.2396070159326919,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1324.0,-176754.0,1,ready,,,0.0,,0.511141429376452,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,805.0,164.94000244140625,132776.70196533203,0.1799915664895708,166.96266174316406,-1628.240737915039,30212.52278541565,2026-04-01,2026-04-01,72,1,805.0,166.96266174316406,target_rebalance,early_scout,0.0,0.0,-0.1799915664895708,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-805.0,-132776.70196533203,1,ready,,,0.0,,0.2315943564158893,0.0,0.3197916666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,30.9710712590022,4.198426041056088e-05,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.0,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,cash_above_target
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,83.0,567.25,47081.75,0.1324476881735719,350.18948731939474,18016.02255249024,4338.731642684935,2026-02-02,2026-04-01,130,3,83.0,350.18948731939474,target_rebalance,"core_compounder,future_winner",0.0336828109423192,0.17981175628514334,-0.09876487723125268,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-61.0,-34602.25,1,ready,,,0.0,,0.6171060580300777,0.5844955049538807,0.2552083333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOG,83.0,358.1600036621094,29727.28030395508,0.0836270859079496,294.7226257324219,5265.302368164063,293.077582187648,2026-04-01,2026-04-01,72,1,83.0,294.7226257324219,target_rebalance,core_compounder,0.0,0.0,-0.0836270859079496,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-83.0,-29727.28030395508,1,ready,,,0.0,,0.3059169748288418,0.6877169397455253,0.1875,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,1208.0,19.51000022888184,23568.080276489258,0.0663003764157059,19.76821289315129,-311.9208984375,399.2656437563896,2026-03-02,2026-04-01,102,2,1208.0,19.76821289315129,target_rebalance,early_scout,0.0,0.0,-0.0663003764157059,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1208.0,-23568.080276489258,1,ready,,,0.0,,0.5841386725516063,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COST,18.0,982.3499755859376,17682.299560546875,0.049742834503539,995.1160278320312,-229.7889404296875,4110.083144912722,2026-04-01,2026-04-01,72,1,18.0,995.1160278320312,target_rebalance,core_compounder,0.0,0.0,-0.049742834503539,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-18.0,-17682.299560546875,1,ready,,,0.0,,0.4063352987756163,0.0,0.0135416666666666,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,134.0,111.11000061035156,14888.74008178711,0.0418841526419451,106.0512237548828,677.8760986328125,3283.3738723373413,2026-03-02,2026-03-02,102,1,134.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.0418841526419451,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-134.0,-14888.74008178711,1,ready,,,0.0,,0.5713190694434057,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.09008061732857696,0.0,-0.09008061732857696,0.03,none,0.0,
