as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,97796.83458238594,0.0739905469057811,0.3076747458203785,406668.38509099075,0.2336841989145974,308871.5505086048,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,0.0,383.8200073242188,0.0,0.0,0.1139296594849484,150586.2644435529,0.1139296594849484,150586.2644435529,BUY,178.0,68319.96130371094,1,ready,hold_target,nan,0.1752763992076129,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,GEV,0.0,1071.97998046875,0.0,0.0,0.0855927769774532,113132.05539851221,0.0855927769774532,113132.05539851221,BUY,47.0,50383.05908203125,1,ready,review_rotation,nan,1.449035195349928,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMZN,0.0,265.82000732421875,0.0,0.0,0.077644230204265,102626.08204846109,0.077644230204265,102626.08204846109,BUY,175.0,46518.50128173828,1,ready,review_trim_or_replace,nan,0.3041636618527154,"under_benchmark_6m,high_weight_low_relative_strength",main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,65.0,367.13000488281244,23863.45031738281,0.018054467177612533,0.0540236001680359,71405.5688209214,0.03596913299042337,47542.118503538586,BUY,804.0,295172.52392578125,2,ready,hold_target,nan,0.3079229774216048,existing target holding,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,PLTR,0.0,136.0,0.0,0.0,0.0540236001680359,71405.5688209214,0.0540236001680359,71405.5688209214,BUY,238.0,32368.0,1,ready,review_trim_or_replace,nan,1.0580192310277476,"weak_3m_absolute_momentum,negative_6m_absolute_momentum,under_benchmark_3m,under_benchmark_6m,high_weight_low_relative_strength,broken_momentum_penalty",main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,GLW,0.0,198.2400054931641,0.0,0.0,0.0462071068217025,61074.13678300034,0.0462071068217025,61074.13678300034,BUY,1402.0,277932.487701416,2,ready,review_rotation,nan,4.747822480782181,challenger SNDK outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,108.0,289.239990234375,31237.9189453125,0.023633798750562214,0.042701376547014,56440.44588461091,0.01906757779645179,25202.526939298412,SELL,-19.0,-5495.559814453125,1,ready,review_rotation,nan,5.813956425456945,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,RKLB,0.0,117.55999755859376,0.0,0.0,0.0384772426679629,50857.20668042636,0.0384772426679629,50857.20668042636,BUY,196.0,23041.75952148437,1,ready,review_rotation,nan,0.3658297579507122,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,250.0,73.19000244140624,18297.50061035156,0.013843414083390116,0.0334004069605819,44146.91080291478,0.019556992877191783,25849.410192563224,BUY,24.0,1756.56005859375,1,ready,review_rotation,nan,0.4078712414778183,challenger XOM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,AKAM,0.0,149.55999755859375,0.0,0.0,0.026,34365.439984920085,0.026,34365.439984920085,BUY,104.0,15554.23974609375,1,ready,review_rotation,nan,5.949394,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,MLI,0.0,138.58999633789062,0.0,0.0,0.026,34365.439984920085,0.026,34365.439984920085,BUY,112.0,15522.07958984375,1,ready,review_rotation,nan,2.892857,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,294.2300109863281,0.0,0.0,0.026,34365.439984920085,0.026,34365.439984920085,BUY,53.0,15594.19058227539,1,ready,review_rotation,nan,2.913366,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,104.11000061035156,0.0,0.0,0.026,34365.439984920085,0.026,34365.439984920085,BUY,150.0,15616.500091552734,1,ready,review_rotation,nan,4.980577,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,0.0,488.739990234375,0.0,0.0,0.0232271807600571,30700.472554947413,0.0232271807600571,30700.472554947413,BUY,442.0,216023.07568359372,1,ready,defend_or_hold_monster,monster,1.205429431653671,monster lifecycle stage=monster,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,MU,62.0,766.5800170898438,47527.96105957031,0.03595842183574772,0.0190980734195642,25242.83445875504,-0.01686034841618352,-22285.126600815274,MIXED_REVIEW,164.0,125719.12280273438,2,"cash_scaled,ready",hold_target,nan,0.190980734195642,existing target holding,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,PR,16327.0,20.170000076293945,329315.59124565125,0.2491516295482938,0.0,0.0,-0.2491516295482938,-329315.59124565125,SELL,-16327.0,-329315.59124565125,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
