rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.3596771795232318,0.3596771795232318,,hold,hold,0.012671645419255695,0.012671645419255695,-0.08,False,3,score_power,1,1.3193213290033132,0.590462982558141,early_scout
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.3233672107321946,0.3233672107321946,,hold,hold,-0.04085514798744905,-0.04085514798744905,-0.08,False,3,score_power,1,4.962610941932984,0.5766629290102696,future_winner
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.31695560974457354,0.31695560974457354,,hold,hold,-0.02713303894342245,-0.02713303894342245,-0.08,False,3,score_power,1,1.3756530629893022,0.5741470008868762,early_scout
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5935639201921528,0.5935639201921528,,hold,hold,0.07223989223600813,0.07223989223600813,-0.08,False,3,score_power,1,5.601400206097608,0.7820235644721714,early_scout
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.21571610503835648,0.21571610503835648,,hold,hold,0.005619789118613605,0.005619789118613605,-0.08,False,3,score_power,1,2.8838057523886924,0.60686440414279,early_scout
2019-05-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.19071997476949082,0.19071997476949082,,hold,hold,0.09154992797986927,0.09154992797986927,-0.08,False,3,score_power,1,1.7812768045856142,0.5909859142754389,early_scout
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5305915196200792,0.5305915196200792,,hold,hold,0.015824992567917473,0.015824992567917473,-0.08,False,3,score_power,1,5.485943735184886,0.7670748017753484,early_scout
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.28138592850081495,0.28138592850081495,,hold,hold,-0.000603736551590961,-0.000603736551590961,-0.08,False,3,score_power,1,3.1921312449217805,0.6529421030088112,early_scout
2019-06-28,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.18802255187910574,0.18802255187910574,,hold,hold,-0.008096205137135382,-0.008096205137135382,-0.08,False,3,score_power,1,1.963743963223981,0.5971077789472521,early_scout
2019-07-31,V,VISA INC CLASS A,Financials,0.5910020725738503,0.5910020725738503,,hold,hold,0.008876010437931736,0.008876010437931736,-0.08,False,3,score_power,1,5.755635741274038,0.7631843833725807,early_scout
2019-07-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.21873186624947485,0.21873186624947485,,hold,hold,-0.07328864273292479,-0.07328864273292479,-0.08,False,3,score_power,1,1.9931080929700287,0.5906246234491795,early_scout
2019-07-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.19026606117667483,0.19026606117667483,,hold,hold,-0.0022581092489180055,-0.0022581092489180055,-0.08,False,3,score_power,1,3.2452283743141734,0.5725748934789665,early_scout
2019-08-30,V,VISA INC CLASS A,Financials,0.47020604865396104,0.47020604865396104,,hold,hold,-0.04154682555212408,-0.04154682555212408,-0.08,False,3,score_power,1,5.455458512255416,0.7620971904653607,early_scout
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.2957541414263024,0.2957541414263024,,hold,hold,0.010446789982445415,0.010446789982445415,-0.08,False,3,score_power,1,4.15084083736456,0.6887767303025677,early_scout
2019-08-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.23403980991973664,0.23403980991973664,,hold,hold,0.0232401585203037,0.0232401585203037,-0.08,False,3,score_power,1,3.855413219591626,0.6577416348360587,early_scout
2019-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.38160202806863636,0.38160202806863636,,hold,hold,0.02358117520616676,0.02358117520616676,-0.08,False,3,score_power,1,4.380481529839267,0.6925079620364321,early_scout
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.37247748714001083,0.37247748714001083,,hold,hold,0.0147846673966201,0.0147846673966201,-0.08,False,3,score_power,1,4.339178405114553,0.6887622183295878,early_scout
2019-09-30,DUK,DUKE ENERGY CORP,Utilities,0.24592048479135278,0.24592048479135278,,hold,hold,-0.01328853366452798,-0.01328853366452798,-0.08,False,3,score_power,1,3.691841235256499,0.6310868919990187,early_scout
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.40388540632784725,0.40388540632784725,,hold,hold,-0.061973271336600355,-0.061973271336600355,-0.08,False,3,score_power,1,5.235342478384588,0.7534368802863521,early_scout
2019-10-31,V,VISA INC CLASS A,Financials,0.3927733118957374,0.3927733118957374,,hold,hold,0.02453007907160254,0.02453007907160254,-0.08,False,3,score_power,1,6.018886914803119,0.7485561752510967,early_scout
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.20334128177641547,0.20334128177641547,,hold,hold,0.012444891189600238,0.012444891189600238,-0.08,False,3,score_power,1,3.1605142717516403,0.651101455336975,early_scout
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.4277142932066042,0.4277142932066042,,hold,hold,0.033964923432076244,0.033964923432076244,-0.08,False,3,score_power,1,5.965261367228339,0.7820115373527194,early_scout
2019-11-29,CPRT,COPART INC,Industrials,0.3929875606765877,0.3929875606765877,,hold,hold,0.030672093046264504,0.030672093046264504,-0.08,False,3,score_power,1,4.163827666029409,0.7660046979339422,early_scout
2019-11-29,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,0.1792981461168082,0.1792981461168082,,hold,hold,0.0072276951996093075,0.0072276951996093075,-0.08,False,3,score_power,1,2.063693059996674,0.6458855863852899,early_scout
2019-12-31,MA,MASTERCARD INC CLASS A,Financials,0.42351159038260955,0.42351159038260955,,hold,hold,0.06245552723239389,0.06245552723239389,-0.08,False,3,score_power,1,5.721921294353635,0.811644968465855,early_scout
2019-12-31,CPRT,COPART INC,Industrials,0.4026553827202725,0.4026553827202725,,hold,hold,0.1181618735455423,0.1181618735455423,-0.08,False,3,score_power,1,4.5257803519344915,0.8019153704670201,early_scout
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.17383302689711783,0.17383302689711783,,hold,hold,0.014267570324925316,0.014267570324925316,-0.08,False,3,score_power,1,2.514561625677173,0.6714276747716051,early_scout
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.47627810736229037,0.47627810736229037,,hold,hold,-0.062453066121564094,-0.062453066121564094,-0.08,False,3,score_power,1,5.806664538369061,0.8051528611444737,early_scout
2020-01-31,CPRT,COPART INC,Industrials,0.30231915293432593,0.30231915293432593,,hold,hold,-0.08,-0.08,-0.08,False,3,score_power,1,3.6442351770091674,0.7306134412758902,early_scout
2020-01-31,LRCX,LAM RESEARCH CORP,Information Technology,0.22140273970338373,0.22140273970338373,,hold,hold,-0.011199950403848247,-0.011199950403848247,-0.08,False,3,score_power,1,3.4482464157938093,0.6884799530939724,early_scout
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.48182877572827143,0.48182877572827143,,hold,hold,-0.08,-0.08,-0.08,False,3,score_power,1,6.1721784403819555,0.7845729649317248,early_scout
2020-02-28,RNG,RINGCENTRAL INC CLASS A,Information Technology,0.2618704346339245,0.2618704346339245,,hold,hold,-0.08,-0.08,-0.08,False,3,score_power,1,3.826130717980757,0.69449794080677,early_scout
2020-02-28,NVDA,NVIDIA CORP,Information Technology,0.2563007896378041,0.2563007896378041,,hold,hold,-0.0767424276421611,-0.0767424276421611,-0.08,False,3,score_power,1,3.775315528811533,0.6917961782428474,early_scout
2020-03-31,JD,JD.com,Internet,0.37382862134558315,0.37382862134558315,,hold,hold,0.051866579690506454,0.051866579690506454,-0.08,False,3,score_power,1,5.91151829610026,0.74089298982913,early_scout
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.3317630970536636,0.3317630970536636,,hold,hold,0.165304878195756,0.165304878195756,-0.08,False,3,score_power,1,5.390694598257758,0.7245702606888003,early_scout
2020-03-31,NVDA,NVIDIA CORP,Information Technology,0.2944082816007532,0.2944082816007532,,hold,hold,0.11226274137362569,0.11226274137362569,-0.08,False,3,score_power,1,5.935232108399928,0.7091836330418407,early_scout
2020-04-30,NVDA,NVIDIA CORP,Information Technology,0.4846982661203558,0.4846982661203558,,hold,hold,0.24258865343711822,0.24258865343711822,-0.08,False,3,score_power,1,4.061443526905517,0.6929298569972673,early_scout
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.2966024465721068,0.2966024465721068,,hold,hold,0.04758648889297512,0.04758648889297512,-0.08,False,3,score_power,1,5.9656271449621965,0.6118919059057446,future_winner
