rebalance_date,net_return,equity,drawdown
2019-04-30,-0.015341690354199548,0.9846583096458005,-0.015341690354199522
2019-05-31,0.03642972563394303,1.0205291417093791,0.0
2019-06-28,0.006360631408829227,1.0270203514217613,0.0
2019-07-31,-0.03470645094419622,0.9913761199764508,-0.03470645094419622
2019-08-30,-0.016799708706266375,0.9747212899424978,-0.05092310138437173
2019-09-30,0.017933133542705954,0.9922010970019552,-0.03390317861920056
2019-10-31,-0.01997163738960875,0.9723852164750602,-0.053197714019071474
2019-11-29,0.02981862252870066,1.0013804041976189,-0.024965374044095268
2019-12-31,0.03711156564404769,1.0385431988026619,0.0
2020-01-31,-0.07247653041298113,0.9632731910694461,-0.07247653041298108
2020-02-28,-0.08125,0.8850072442950535,-0.1478378123169265
2020-03-31,0.2100913686087979,1.070939627477702,0.0
2020-04-30,0.2642882596444002,1.3539763978080064,0.0
2020-05-29,0.07893565359372773,1.4608534097194625,0.0
2020-06-30,0.11584991682450968,1.6300931557282636,0.0
2020-07-31,0.20078346209612302,1.957388903074579,0.0
2020-08-31,-0.04154274710401908,1.8760735908899384,-0.04154274710401906
2020-09-30,0.09744335040437285,2.0588844871914165,0.0
2020-10-30,0.06191788554582056,2.1863662612213997,0.0
2020-11-30,0.07078823884698522,2.34113527832773,0.0
2020-12-31,0.04907759963281125,2.4560325782037484,0.0
2021-01-29,0.1406139552251668,2.8013850331868415,0.0
2021-02-26,-0.011146727253497543,2.770158758289878,-0.011146727253497413
2021-03-31,0.0786666104516652,2.988077758217536,0.0
2021-04-30,0.039363376724106114,3.1056985886951756,0.0
2021-05-28,0.17956165213526196,3.6633629583154326,0.0
2021-06-30,0.06432280695386755,3.899000746685105,0.0
2021-07-30,-0.028278899530910024,3.7887412962986535,-0.028278899530910007
2021-08-31,-0.011879720608756776,3.7437321082397665,-0.03982267471411649
2021-09-30,0.008461528217928895,3.775409803114004,-0.031698107181994506
2021-10-29,-0.06870773216424006,3.5160099575514008,-0.0982279342878607
2021-11-30,0.02728895017414396,3.6119581780948153,-0.07361952131820715
2021-12-31,-0.017373869334440014,3.5492044886671343,-0.08971433470880052
2022-01-31,-0.014421688671149051,3.4980189665013324,-0.10284219117543991
2022-02-28,0.03806536723308268,3.6311723430494935,-0.06869154971650537
2022-03-31,-0.0825,3.33160062474791,-0.14552449686489366
2022-04-29,0.04760157628401057,3.490190066034705,-0.1048501160195896
2022-05-31,-0.0825,3.2022493855868417,-0.1786999814479735
2022-06-30,0.018960644547805997,3.2629660979403843,-0.16312760372910196
2022-07-29,0.028110126689876086,3.3546884883382586,-0.13960301464666702
2022-08-31,-0.032045794656040794,3.247184829905987,-0.1671751197619764
2022-09-30,0.1411552738681223,3.7055420938717787,-0.04961749570779206
2022-10-31,-0.02142596297308194,3.6261472861732855,-0.06998035605502173
2022-11-30,-0.04488719903959992,3.4633796911919204,-0.11172633292351786
2022-12-30,0.06318154443557808,3.6822013690482414,-0.055603830756171146
2023-01-31,-0.018929532887692023,3.612499017133738,-0.07348080910088262
2023-02-28,0.06318599351005913,3.8407583565854457,-0.01493777351778558
2023-03-31,-0.0030863283437156538,3.828904515208153,-0.01797799898770136
2023-04-28,0.10588595010598977,4.234331707666082,0.0
2023-05-31,0.06846205491982091,4.524222757585057,0.0
2023-06-30,-0.00044972457049665825,4.5221881034485705,-0.00044972457049674563
2023-07-31,0.05581557308102453,4.774596624022744,0.0
2023-08-31,-0.04505747716272855,4.559465345674599,-0.045057477162728565
2023-09-29,-0.006468842508128174,4.529970882432162,-0.05123484994727745
2023-10-31,0.08450138872500551,4.912759712881518,0.0
2023-11-30,0.10045617191824668,5.40627674719178,0.0
2023-12-29,0.07705573573119547,5.822861379513096,0.0
2024-01-31,0.33718036566771636,7.786215908689745,0.0
2024-02-29,0.07841885468631897,8.396802042589592,0.0
2024-03-28,-0.07569754622352495,7.761184731840877,-0.07569754622352498
2024-04-30,0.015688846670058713,7.882948769076728,-0.06119630674946697
2024-05-31,-0.026863109983708604,7.671188249297081,-0.08641549361436773
2024-06-28,0.0005655291161107989,7.675526529607225,-0.08589883497597894
2024-07-31,0.05927481660442552,8.130491956992095,-0.031715656061288455
2024-08-30,0.005421040142769571,8.174567680271416,-0.026466547763181247
2024-09-30,0.07321692288375134,8.773084371725854,0.0
2024-10-31,0.0738620208163203,9.421082112213604,0.0
2024-11-29,0.010083282739902487,9.51607754686689,0.0
2024-12-31,-0.020828083604616576,9.317875888132733,-0.02082808360461652
2025-01-31,-0.056279716113472704,8.79346847836805,-0.0759356010856338
2025-02-28,-0.013258571914797677,8.676879644167101,-0.08818737537254406
2025-03-31,-0.00351997308917605,8.646337261321614,-0.09139693127360371
2025-04-30,0.010685189248177684,8.738725011262405,-0.08168833553278732
2025-05-30,0.07227642097695405,9.370328778978243,-0.015316055083707814
2025-06-30,0.00646962180738884,9.430951262389122,-0.00894552236029178
2025-07-31,0.008425428965745137,9.510411072329786,-0.0005954632577547248
2025-08-29,-0.02506925850178093,9.271992118699352,-0.025649793937198684
2025-09-30,0.20253275124755582,11.149874192045186,0.0
2025-10-31,-0.021962667240430108,10.904993215392638,-0.021962667240430056
2025-11-28,0.12997612107603776,12.322381933889881,0.0
2025-12-31,0.17309301504093377,14.455300175312813,0.0
2026-01-30,0.028942566187519784,14.87367365739727,0.0
2026-02-27,0.075761772402476,16.0005295358177,0.0
