ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
LRCX,SELL,11.0,294.04998779296875,293.31486282348635,3234.5498657226562,8.086374664306641,3226.4634910583495,80.0,0.06138480290158625,0.0522599584491848,20027.159059131547,23523.9990234375,-3496.839964305953,limit,day,target_rebalance,ready,315277.8771217335,r1k-M-20260508-S-LRCX-b5cee4aeac9d,b5cee4aeac9dcd5e34f701668cd3332ebc9a8b9a7930f5b5016df14f0bce84d3
TPR,SELL,11.0,133.47999572753906,133.14629573822023,1468.2799530029297,3.6706998825073245,1464.6092531204224,11.0,0.0038314095928008033,0.0,0.0,1468.2799530029297,-1468.2799530029297,limit,day,target_rebalance,ready,316742.48637485394,r1k-M-20260508-S-TPR-f81805cb0014,f81805cb0014de296f4039d3c23a2b5840f43c7689cc16f5e052025e2c12e950
MSGS,SELL,4.0,330.1300048828125,329.30467987060547,1320.52001953125,3.301300048828125,1317.2187194824219,4.0,0.003445836783353154,0.0,0.0,1320.52001953125,-1320.52001953125,limit,day,target_rebalance,ready,318059.70509433636,r1k-M-20260508-S-MSGS-62dd3e851fb4,62dd3e851fb4390083673e3f56e2d634601a71e54ff1a1df4f369859e618366e
AEM,SELL,5.0,193.2100067138672,192.72698169708252,966.0500335693359,2.41512508392334,963.6349084854126,5.0,0.002520863516642801,0.0,0.0,966.0500335693359,-966.0500335693359,limit,day,target_rebalance,ready,319023.34000282176,r1k-M-20260508-S-AEM-46ead363240e,46ead363240eaa179458cc8c6022a9d4bb054951870491e3915fc11f6832c990
PH,SELL,1.0,878.8300170898438,876.6329420471192,878.8300170898438,2.1970750427246095,876.6329420471192,1.0,0.0022932668603373643,0.0,0.0,878.8300170898438,-878.8300170898438,limit,day,target_rebalance,ready,319899.9729448689,r1k-M-20260508-S-PH-44e2f75be5e9,44e2f75be5e91327c2afd90997b1db93a5aa17bbc57721b5dab23348fa85b757
PBA,SELL,16.0,45.720001220703125,45.60570121765137,731.52001953125,1.828800048828125,729.6912194824218,16.0,0.0019088681381405946,0.0,0.0,731.52001953125,-731.52001953125,limit,day,target_rebalance,ready,320629.6641643513,r1k-M-20260508-S-PBA-dbc39d5d2087,dbc39d5d2087125d4c84e1601284d3c35c5627805b74f2f270d0847361e94b45
SYY,SELL,9.0,72.44000244140625,72.25890243530274,651.9600219726562,1.6299000549316407,650.3301219177246,9.0,0.0017012599519593615,0.0,0.0,651.9600219726562,-651.9600219726562,limit,day,target_rebalance,ready,321279.994286269,r1k-M-20260508-S-SYY-85f766bfdd1a,85f766bfdd1a8060267491cb1722931e9750258017c3f1d704156b52c6bf1030
PEN,SELL,2.0,322.2300109863281,321.4244359588623,644.4600219726562,1.6111500549316407,642.8488719177246,2.0,0.0016816890439133611,0.0,0.0,644.4600219726562,-644.4600219726562,limit,day,target_rebalance,ready,321922.8431581867,r1k-M-20260508-S-PEN-5bf3cdc0e924,5bf3cdc0e92414ff68fcb7baa71b8307e79d9532e28b420ba695b2de945a37b5
STE,SELL,3.0,207.4499969482422,206.93137195587158,622.3499908447266,1.5558749771118165,620.7941158676148,3.0,0.0016239939257668388,0.0,0.0,622.3499908447266,-622.3499908447266,limit,day,target_rebalance,ready,322543.63727405434,r1k-M-20260508-S-STE-b7247f48501e,b7247f48501ea1bef750f5fcf7bcc737e152a396fed74e8e6713cdbfd969d6b2
CCJ,SELL,5.0,116.75,116.45812500000001,583.75,1.459375,582.290625,5.0,0.0015232690095803591,0.0,0.0,583.75,-583.75,limit,day,target_rebalance,ready,323125.92789905437,r1k-M-20260508-S-CCJ-1e59ee061c79,1e59ee061c79901219f4d5569e70c45e7bcb746a413c8fbf4cf2675c125ba363
NOC,SELL,1.0,549.52001953125,548.1462194824219,549.52001953125,1.373800048828125,548.1462194824219,1.0,0.00143394743622432,0.0,0.0,549.52001953125,-549.52001953125,limit,day,target_rebalance,ready,323674.0741185368,r1k-M-20260508-S-NOC-6b46a2e1c9d3,6b46a2e1c9d3465b52295c348cedf572e8485696230d75ee92c579e6dcfeb2ba
GEV,BUY,44.0,1040.1500244140625,1042.7503994750975,45766.60107421875,114.41650268554687,-45881.0175769043,0.0,0.0,0.12,45986.624528846594,0.0,45986.624528846594,limit,day,target_rebalance,ready,277793.0565416325,r1k-M-20260508-B-GEV-5e4564a85b8c,5e4564a85b8c212db441473a96a968cf1ab21ebd49afe024dd1d5c3ca70e23f2
GOOGL,BUY,114.0,400.79998779296875,401.8019877624512,45691.19860839844,114.2279965209961,-45805.426604919434,0.0,0.0,0.12,45986.624528846594,0.0,45986.624528846594,limit,day,target_rebalance,ready,231987.62993671309,r1k-M-20260508-B-GOOGL-440478899453,440478899453d0efa861341e55451b5ae6b0cf3dd7a67a9cdfed49bf15107345
UMC,BUY,1682.0,15.420000076293945,15.458550076484679,25936.440128326416,64.84110032081604,-26001.281228647233,0.0,0.0,0.0676946497298916,25942.070331169263,0.0,25942.070331169263,limit,day,target_rebalance,ready,205986.34870806587,r1k-M-20260508-B-UMC-10ccb6bb0602,10ccb6bb0602f8932cc3fb49d14b0fb7c494980fdc1fb66e7d66f0de9d910616
NXPI,BUY,87.0,294.75,295.486875,25643.25,64.108125,-25707.358125,0.0,0.0,0.0675140771386498,25872.870964888953,0.0,25872.870964888953,limit,day,target_rebalance,ready,180278.99058306587,r1k-M-20260508-B-NXPI-2be48727e8e2,2be48727e8e2ed812bad46d36e04fb26aa4e5cf5e11c4ea1293fdf08c0365d3b
PWR,BUY,34.0,745.0,746.8625,25330.0,63.325,-25393.325,0.0,0.0,0.0679661281526174,26046.10680028239,0.0,26046.10680028239,limit,day,target_rebalance,ready,154885.66558306586,r1k-M-20260508-B-PWR-013dbb45f165,013dbb45f16578ce4c6eb7944c0dfb0345bd8a868b1ab2209829e33cf88d3943
TXN,BUY,70.0,287.79998779296875,288.51948776245115,20145.999145507812,50.36499786376953,-20196.364143371582,0.0,0.0,0.0527781308027713,20225.73403801164,0.0,20225.73403801164,limit,day,target_rebalance,ready,134689.30143969427,r1k-M-20260508-B-TXN-db950ef046e9,db950ef046e9f58c22cc614275174e30c7c787e5c6db7ef7f1c5c92a4070185d
GLW,BUY,104.0,186.94000244140625,187.40735244750977,19441.76025390625,48.604400634765625,-19490.364654541016,0.0,0.0,0.0512009590695884,19621.327335416703,0.0,19621.327335416703,limit,day,target_rebalance,ready,115198.93678515326,r1k-M-20260508-B-GLW-8e5d0c240fdd,8e5d0c240fdde336a643a7bc00db74945875c252e90fdb1d2b5ff67f20a566d8
TKR,BUY,129.0,117.97000122070312,118.26492622375487,15218.130157470703,38.045325393676755,-15256.17548286438,0.0,0.0,0.04,15328.874842948864,0.0,15328.874842948864,limit,day,target_rebalance,ready,99942.76130228888,r1k-M-20260508-B-TKR-1a50170be009,1a50170be0094a60a7f1ac32a0707a5e84c38062fc6ac542737183003ec6c430
MLI,BUY,108.0,140.8300018310547,141.18207683563233,15209.640197753906,38.02410049438477,-15247.664298248292,0.0,0.0,0.04,15328.874842948864,0.0,15328.874842948864,limit,day,target_rebalance,ready,84695.0970040406,r1k-M-20260508-B-MLI-c9d8b61d2e8b,c9d8b61d2e8b1b19109ced5676d69cc475428b57a79f18f554395ea32ce5f4dc
HPE,BUY,439.0,31.350000381469727,31.4283753824234,13762.65016746521,34.406625418663026,-13797.056792883874,0.0,0.0,0.0359402379196138,13773.085222389122,0.0,13773.085222389122,limit,day,target_rebalance,ready,70898.04021115672,r1k-M-20260508-B-HPE-c45048cc8944,c45048cc894447e6c9a5ce74982abbe0effd39451e97f534f54e6c7fd47f3016
AKAM,BUY,93.0,147.7100067138672,148.07928173065184,13737.030624389648,34.34257656097412,-13771.373200950622,0.0,0.0,0.0359402379196138,13773.085222389122,0.0,13773.085222389122,limit,day,target_rebalance,ready,57126.6670102061,r1k-M-20260508-B-AKAM-a3fcf8384990,a3fcf838499007c1ca4ccdd9132bc5ea5e90184d727fe06e6a94efd3134a2123
ON,BUY,133.0,103.19999694824219,103.45799694061279,13725.599594116211,34.31399898529053,-13759.9135931015,0.0,0.0,0.0359402379196138,13773.085222389122,0.0,13773.085222389122,limit,day,target_rebalance,ready,43366.7534171046,r1k-M-20260508-B-ON-8f5deb8e2470,8f5deb8e2470854b7d3019eed96337984b7357f017fa239ebf6f33819d756887
ENTG,BUY,92.0,149.11000061035156,149.48277561187743,13718.120056152344,34.29530014038086,-13752.415356292724,0.0,0.0,0.0359402379196138,13773.085222389122,0.0,13773.085222389122,limit,day,target_rebalance,ready,29614.338060811875,r1k-M-20260508-B-ENTG-cbc76c52ac42,cbc76c52ac42a8bd1b9c0a7f5d71a197d5c9b484a07bf2054d4bb2da46af7f54
FTI,BUY,185.0,70.1500015258789,70.3253765296936,12977.750282287598,32.444375705719,-13010.194657993317,186.0,0.034047900886386026,0.0679685158678421,26047.021824978387,13047.900283813477,12999.12154116491,limit,day,target_rebalance,ready,16604.143402818558,r1k-M-20260508-B-FTI-e096833d28ae,e096833d28ae2afd14361ccc2e00b73331516404d779f64031fa3e0ebe51be76
VRT,BUY,32.0,339.9700012207031,340.81992622375486,10879.0400390625,27.19760009765625,-10906.237639160156,45.0,0.03992112979373401,0.0688566291109989,26387.366243746284,15298.65005493164,11088.716188814644,limit,day,target_rebalance,ready,5697.905763658402,r1k-M-20260508-B-VRT-417df3d47579,417df3d47579aa3b858953c262a74d540613b6633e62ff39baf30845d40cd20b
PR,BUY,252.0,19.719999313354492,19.769299311637877,4969.439826965332,12.42359956741333,-4981.8634265327455,525.0,0.02701568052601953,0.04,15328.874842948864,10352.999639511108,4975.875203437756,limit,day,target_rebalance,ready,716.0423371256566,r1k-M-20260508-B-PR-649fa362eaa0,649fa362eaa00daba4a74edc20c62efc6c4e83ecc9cc314d3d03baca5c08ea24
