ticker,Name,sector,portfolio_sleeve_label,score,style_row_compounder_fit,market_style_regime_label
NTES,NetEase,Internet,core_compounder,2.310627966271158,0.6071105802427634,breakout_growth
NVDA,NVIDIA CORP,Information Technology,core_compounder,4.528982015165446,0.599686092371837,breakout_growth
UI,UBIQUITI INC,Information Technology,unassigned,-3.3332404365215464,0.5972174085472821,breakout_growth
VRSK,VERISK ANALYTICS INC,Industrials,early_scout,0.3153239835349022,0.5913622895595552,breakout_growth
AAPL,APPLE INC,Information Technology,core_compounder,5.270488521121892,0.5793954945480724,breakout_growth
COST,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,5.385689961300414,0.578636091895788,breakout_growth
WDC,WESTERN DIGITAL CORP,Information Technology,future_winner,6.30868578343765,0.5703479063691301,breakout_growth
ZTO,ZTO Express,Industrials,future_winner,1.220279937956646,0.5527490280163325,breakout_growth
