ticker,Name,sector,portfolio_sleeve_label,score,style_row_turnaround_fit,market_style_regime_label
PDD,PDD Holdings (Pinduoduo / Temu),Internet,unassigned,2.114805205604644,0.5072907120004088,breakout_growth
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,6.478791407027126,0.4590321836450841,breakout_growth
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,future_winner,2.1357967727145275,0.2986607232935262,breakout_growth
EXEL,EXELIXIS INC,Health Care,future_winner,1.6869395243566585,0.2972373390964092,breakout_growth
AMZN,AMAZON.COM INC,Consumer Discretionary,core_compounder,4.990572350776529,0.2946350354965387,breakout_growth
APP,APPLOVIN CORP CLASS A,Information Technology,core_compounder,6.081327051354985,0.2921941255180512,breakout_growth
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,future_winner,4.689862876351003,0.2848403070699643,breakout_growth
CART,MAPLEBEAR INC,Consumer Staples,unassigned,-0.3314935370151263,0.2750779798842533,breakout_growth
