portfolio,official_metric_mode,target_type,target_contract_status,status,valid_for_production,evidence_window_label,pit_universe_label_clean,production_promotion_allowed,verdict_status,target_pass,cagr,cagr_target,canonical_cagr_target,cagr_gap_pp,max_dd,max_dd_target,canonical_max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,broker_ledger_trading_days_estimate,broker_ledger_actual_trading_days,data_readiness_status,data_readiness_policy_replay_ready,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,interim_operating_gate,unresolved_user_decision_required,completed,False,research_7y,False,False,invalid_window,False,0.3472864716440396,0.3,0.35,0.0,-0.26052377896541024,-0.25,-0.25,1.0524,1.2673640784120184,2019-07-01,2026-06-18,6.965092402464066,1752,1752,warn,True,797444.5733724119,0.2642994168189281,0.14939143511023645,13,1657,37186.42847962379,12,7,5,1125,0.5688888888888889,0.1083998069814365,59.940444444444445,3.5373539295037366,0.3279834741777534,-0.16186137080622076,1.80184369986591
concentrated,broker_ledger_next_close,interim_operating_gate,unresolved_user_decision_required,completed,False,research_7y,False,False,invalid_window,False,0.45474571128352825,0.5,0.5,4.5254,-0.2458586131013939,-0.28,-0.25,0.0,1.412051707046111,2019-07-01,2026-06-18,6.965092402464066,1733,1733,warn,True,1360902.7530628347,0.4193959791535554,0.05760927188503958,5,589,37316.380295166964,5,3,2,390,0.5487179487179488,0.12120789764234981,53.246153846153845,3.777956918024725,0.5303414260271835,-0.18737282847142733,1.7457401422638923
