model,rebalance_date,net_return,cash_weight
cash0.00_cap0.18,2019-04-30,-0.01986806492716467,0.0
cash0.00_cap0.18,2019-05-31,0.06119798341755279,0.0
cash0.00_cap0.18,2019-06-28,0.014702130819917638,0.0
cash0.00_cap0.18,2019-07-31,0.01136752547860022,6.938893903907228e-18
cash0.00_cap0.18,2019-08-30,-0.00257377073362608,0.0
cash0.00_cap0.18,2019-09-30,0.014017561817117902,0.0
cash0.00_cap0.18,2019-10-31,0.006001594282753216,-6.938893903907228e-18
cash0.00_cap0.18,2019-11-29,0.030430721792469636,-6.938893903907228e-18
cash0.00_cap0.18,2019-12-31,0.05046098635148911,0.0
cash0.00_cap0.18,2020-01-31,-0.027393199904132748,-5.551115123125783e-17
cash0.00_cap0.18,2020-02-28,-0.07771942508463538,0.0
cash0.00_cap0.18,2020-03-31,0.19624908971216423,1.3877787807814457e-17
cash0.00_cap0.18,2020-04-30,0.12978289931467152,0.0
cash0.00_cap0.18,2020-05-29,0.06321221654664935,0.0
cash0.00_cap0.18,2020-06-30,0.09519759075201258,0.0
cash0.00_cap0.18,2020-07-31,0.1200581773698969,0.0
cash0.00_cap0.18,2020-08-31,-0.022257443750371014,0.0
cash0.00_cap0.18,2020-09-30,-0.004660395592580739,-1.3877787807814457e-17
cash0.00_cap0.18,2020-10-30,0.12061588181582235,-5.551115123125783e-17
cash0.00_cap0.18,2020-11-30,0.04466513864728371,6.938893903907228e-18
cash0.00_cap0.18,2020-12-31,-0.012472001519855122,0.0
cash0.00_cap0.18,2021-01-29,0.07247351067264866,0.0
cash0.00_cap0.18,2021-02-26,-0.005333302684171055,5.551115123125783e-17
cash0.00_cap0.18,2021-03-31,0.04395710145653173,0.0
cash0.00_cap0.18,2021-04-30,-0.00791484943652129,-1.3877787807814457e-17
cash0.00_cap0.18,2021-05-28,0.055534843140477276,2.7755575615628914e-17
cash0.00_cap0.18,2021-06-30,0.06820078349983498,0.0
cash0.00_cap0.18,2021-07-30,0.05997118995707851,0.0
cash0.00_cap0.18,2021-08-31,-0.052484911630669755,2.7755575615628914e-17
cash0.00_cap0.18,2021-09-30,0.12565383715492948,0.0
cash0.00_cap0.18,2021-10-29,0.010562533417403024,0.0
cash0.00_cap0.18,2021-11-30,0.022525604116753292,2.7755575615628914e-17
cash0.00_cap0.18,2021-12-31,-0.0489640791058596,-5.551115123125783e-17
cash0.00_cap0.18,2022-01-31,-0.004396758837287986,-5.551115123125783e-17
cash0.00_cap0.18,2022-02-28,0.04354808065493095,0.0
cash0.00_cap0.18,2022-03-31,-0.054107367102814816,-1.1102230246251565e-16
cash0.00_cap0.18,2022-04-29,0.015294784670129867,0.0
cash0.00_cap0.18,2022-05-31,-0.05657637841186627,0.0
cash0.00_cap0.18,2022-06-30,0.04965821558274817,1.3877787807814457e-17
cash0.00_cap0.18,2022-07-29,-0.020683602616065618,0.0
cash0.00_cap0.18,2022-08-31,-0.04037646834428242,0.0
cash0.00_cap0.18,2022-09-30,0.08912101803581968,0.0
cash0.00_cap0.18,2022-10-31,0.015578250200034767,-2.7755575615628914e-17
cash0.00_cap0.18,2022-11-30,-0.037301486795796715,0.0
cash0.00_cap0.18,2022-12-30,0.03294482930483379,0.0
cash0.00_cap0.18,2023-01-31,-0.020239379329775185,0.0
cash0.00_cap0.18,2023-02-28,0.033345640764260484,-1.3877787807814457e-17
cash0.00_cap0.18,2023-03-31,0.007011144785345568,0.0
cash0.00_cap0.18,2023-04-28,0.03446968295729881,0.0
cash0.00_cap0.18,2023-05-31,0.08516144350683724,6.938893903907228e-18
cash0.00_cap0.18,2023-06-30,0.03834875550919713,-5.551115123125783e-17
cash0.00_cap0.18,2023-07-31,0.021153340385102123,0.0
cash0.00_cap0.18,2023-08-31,-0.05868158202717842,0.0
cash0.00_cap0.18,2023-09-29,-0.0047551129783355035,-5.551115123125783e-17
cash0.00_cap0.18,2023-10-31,0.05826201985892645,1.3877787807814457e-17
cash0.00_cap0.18,2023-11-30,0.029170532917776576,1.3877787807814457e-17
cash0.00_cap0.18,2023-12-29,0.05897517296437538,-1.3877787807814457e-17
cash0.00_cap0.18,2024-01-31,0.07739956955205156,0.0
cash0.00_cap0.18,2024-02-29,0.06813826340426768,0.0
cash0.00_cap0.18,2024-03-28,-0.03887893291453218,0.0
cash0.00_cap0.18,2024-04-30,0.08805681986496686,0.0
cash0.00_cap0.18,2024-05-31,0.026637023246457475,0.0
cash0.00_cap0.18,2024-06-28,-0.0053421359830576895,5.551115123125783e-17
cash0.00_cap0.18,2024-07-31,0.01788180788046911,1.1102230246251565e-16
cash0.00_cap0.18,2024-08-30,0.05324030314000411,2.7755575615628914e-17
cash0.00_cap0.18,2024-09-30,0.03709780955522541,-2.7755575615628914e-17
cash0.00_cap0.18,2024-10-31,0.07472972381207495,0.0
cash0.00_cap0.18,2024-11-29,-0.031069966683220644,0.0
cash0.00_cap0.18,2024-12-31,0.028813018146917578,0.0
cash0.00_cap0.18,2025-01-31,0.024927483453329142,1.3877787807814457e-17
cash0.00_cap0.18,2025-02-28,-0.052709313082375,1.1102230246251565e-16
cash0.00_cap0.18,2025-03-31,-0.0031743177379920723,0.0
cash0.00_cap0.18,2025-04-30,0.067966519443763,0.0
cash0.00_cap0.18,2025-05-30,0.03084812625521931,0.0
cash0.00_cap0.18,2025-06-30,0.005430349516979459,5.551115123125783e-17
cash0.00_cap0.18,2025-07-31,-0.0016233575120823906,0.0
cash0.00_cap0.18,2025-08-29,0.05393569436169933,-1.3877787807814457e-17
cash0.00_cap0.18,2025-09-30,0.0806279523302124,2.7755575615628914e-17
cash0.00_cap0.18,2025-10-31,0.002619891287571287,0.0
cash0.00_cap0.18,2025-11-28,0.030025278045154792,0.0
