rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,bench_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,relative_trim_or_exit,sector,regime_state,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,market_style_regime_label,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-04-30,NOW,0.15,0.15,,hold,hold,-0.0507028931635488,-0.0613189316386945,-0.0507028931635488,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.35,1.0,balanced,0.0776749549770137,0.2146377103454677,0.0389207744271654,4.571432459095147,2.1036617376018287,-1.4886772876843035,0.0,0.0,0.6736304762677983
2019-04-30,CPRT,0.1229477696488865,0.1229477696488865,,hold,hold,0.0538130359332365,-0.0613189316386945,0.0538130359332365,-0.08,False,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2920240957081194,0.0766225373632037,1.219538448170694,2.063359601407063,0.5658649561203832,0.0,0.0,1.279642944544543
2019-04-30,SBUX,0.1159562941537361,0.1159562941537361,,hold,hold,-0.0221355803371032,-0.0613189316386945,-0.0221355803371032,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2202990011304026,0.0313205858664206,4.44991398045607,2.2176350371188462,-2.866682463674629,0.0,0.0,-0.5873947464100063
2019-04-30,SHOP,0.0931846662614123,0.0931846662614123,,hold,hold,0.1256331321500048,-0.0613189316386945,0.1256331321500048,-0.08,False,False,Software,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2190180717810895,0.0224151281398196,1.0164414848818932,1.8319624247304205,0.142772983115555,0.0,0.0,0.2438336304691049
2019-04-30,PAYC,0.0751815679458393,0.0,,risk_exit_proxy,distribution_risk_decay,0.0169292604984521,-0.0613189316386945,0.0169292604984521,-0.08,True,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2190180717810895,0.0031759392730188,0.829038872269295,1.7749407230263268,1.2932249686165684,0.0,0.0,-0.1737518074606137
2019-04-30,ADBE,0.0750115873248201,0.0750115873248201,,hold,hold,-0.067766327218911,-0.0613189316386945,-0.067766327218911,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776749549770137,0.2920240957081194,0.0167185136248696,4.43987132658416,1.521709321796267,-2.7436203131406502,0.0,0.0,0.0740571992691661
2019-04-30,MCO,0.0613065217666925,0.0613065217666925,,hold,hold,-0.0552855272927388,-0.0613189316386945,-0.0552855272927388,-0.08,False,False,Financials,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2920240957081194,0.2065131586655336,1.6479487869211051,1.185878256120899,-0.3932016207244843,0.0,0.0,0.9132058085191668
2019-04-30,CDNS,0.0611390112207202,0.0,,risk_exit_proxy,hard_stop,-0.0883620380174052,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2448006453038463,0.0144225571804196,1.283146138940744,1.7255163826368802,-0.3255597269315601,0.0,0.0,0.6111564245649408
2019-04-30,ALGN,0.05673947177991,0.0,,risk_exit_proxy,hard_stop,-0.1456680915583611,-0.0613189316386945,-0.08,-0.08,True,False,Health Care,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.211713446016024,0.0208285122640533,0.3653263730744334,1.7088836865562818,0.5299106625000946,0.0,0.0,2.349074761730652
2019-04-30,UI,0.0254866828720385,0.0,,risk_exit_proxy,hard_stop,-0.2859315749628782,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2526008427875233,0.0022155409248214,0.3597027002168115,1.5647100508739695,1.179418630357211,0.0,0.0,-1.778596738879124
2019-04-30,HD,0.0253281752253266,0.0253281752253266,,hold,hold,-0.066732258754988,-0.0613189316386945,-0.066732258754988,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776749549770137,0.2687064235781176,0.0457783626578415,5.0436353463202925,1.9327194892589652,-3.6446285337005526,0.0,0.0,0.259479286923734
2019-04-30,CASH,0.0,0.218546733818508,0.218546733818508,cash_from_risk_exits,risk_exit_proxy_cash,0.0,-0.0613189316386945,0.0,-0.08,False,False,Cash,,,,,,,,,,,,,,,
2019-05-31,HEI,0.15,0.15,,hold,hold,0.0960681311427154,0.0801180564411814,0.0960681311427154,-0.08,False,False,Industrials,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0418517266289263,0.0497617873030228,1.062467786321629,2.304830814986158,0.737018978748467,0.0,0.0,0.1323496990246901
2019-05-31,MA,0.15,0.15,,hold,hold,0.0598889238576361,0.0801180564411814,0.0598889238576361,-0.08,False,False,Financials,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0337128413467472,0.0014837578972424,5.432583673858138,2.6748628666026506,-3.272488891903105,0.0,0.0,-0.1269049501263224
2019-05-31,SBUX,0.0913040223146999,0.0913040223146999,,hold,hold,0.1132424110929912,0.0801180564411814,0.1132424110929912,-0.08,False,False,Consumer Discretionary,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0216059882054951,0.0263079981223871,4.484206752560617,2.303570412797811,-3.1322653013166155,0.0,0.0,-0.5064376284614832
2019-05-31,HD,0.071205563363677,0.071205563363677,,hold,hold,0.1171098513179187,0.0801180564411814,0.1171098513179187,-0.08,False,False,Consumer Discretionary,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0125555179886779,0.0997776723660744,5.851474057284816,2.224379845882333,-3.6352192082104726,0.0,0.0,0.3829426621131922
2019-05-31,PAYC,0.0414827253277468,0.0,,risk_exit_proxy,distribution_risk_decay,0.0743022316589594,0.0801180564411814,0.0743022316589594,-0.08,True,False,Industrials,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0269943636756574,-0.0115279674059956,1.4558496113308204,1.8761239454032936,0.8982164767667746,0.0,0.0,-2.3696106336560687
