cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.3647396186859777,1.7725657299170439,-0.12728599717447886,8.817563496522762
50.0,0.3567224013737036,1.7322350774287558,-0.13281292942928324,8.461297615079067
75.0,0.3487448944468752,1.692252507707186,-0.13831220904766717,8.11911505863587
