rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,macro_snapshot_source,index_trend_damage_score,liquidity_drain_score,breadth_credit_stress_score,event_shock_score,cash_raise_confirmation_count,confirmed_cash_raise,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_monster_exception_capacity,cash_raise_gate,monster_exception_allowed,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2018-03-29,2018-04-30,balanced,0.25,0.45,0.3,0.0,0.10774443861476,0.0,0.10774443861476,1.0,0.89225556138524,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0381606875232039,-0.0476312255655899,1.1806367369074255,neutral,0.15840180513508756,0.22343621350420328,0.5177233174801952,0.28309756856323254,0.11713196996199941,0.18068856023039612,0.2891016963686338,0.18045461260995443,quality_compounder,neutral,regime_by_month,0.04,0.24302414658128305,0.20739390585345463,0.0,0,False,0.12223481781601168,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-04-30,2018-05-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0476312255655899,0.0,1.2526657425862344,neutral,0.1706721517622523,0.3030061286060071,0.5344762860275862,0.16684771712515983,0.10206770437442712,0.08063189968401309,0.1612637993680263,0.0885658197518839,quality_compounder,neutral,regime_by_month,0.04,0.14731826671677523,0.15508147270632194,0.0,0,False,0.0878458612204582,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-05-31,2018-06-29,balanced,0.25,0.45,0.3,0.0,0.0520329923693793,0.0,0.0520329923693793,1.0,0.9479670076306208,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.023120297792276,1.223703737583458,neutral,0.2921229868796807,0.3262390990206282,0.38845071877226806,0.06711153179307502,0.18598708768855457,0.0,0.0,0.0802229232984569,balanced,neutral,regime_by_month,0.0,0.06086818224945093,0.03020018930688376,0.0,0,False,0.021257083423739484,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-06-29,2018-07-31,balanced,0.25,0.45,0.3,0.0,0.1662621678671973,0.0,0.1662621678671973,1.0,0.8337378321328027,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.023120297792276,0.0,1.2578033648859508,neutral,0.20280206803677323,0.27561451360055195,0.46971217328023146,0.16569963872033427,0.10851930832238878,0.12680369208902298,0.16174305019957963,0.13491754942451806,quality_compounder,neutral,regime_by_month,0.0,0.1696612244633544,0.15456483742415045,0.0,0,False,0.0733282736006687,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-07-31,2018-08-31,balanced,0.25,0.45,0.3,0.0,0.0442624859900631,0.0,0.0442624859900631,1.0,0.9557375140099368,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.3632202879692394,bull,0.3097645704994484,0.335807144639304,0.35597919412644197,0.0113602780275363,0.360973049005139,0.1640963816920043,0.07741135356435001,0.12583006409570682,balanced,bull,regime_by_month,0.0,0.10605194874460602,0.0051121251123913344,0.0,0,False,0.027535412208629772,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-08-31,2018-09-28,balanced,0.25,0.45,0.3,0.0,0.1765935376198613,0.0,0.1765935376198613,1.0,0.8234064623801386,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.3918057713272065,neutral,0.300967697338355,0.2692482288420743,0.3503425934288365,0.031109492663431004,0.14632031363586337,0.0,0.0,0.1102243715787212,balanced,neutral,regime_by_month,0.0,0.0636347414848441,0.013999271698543952,0.0,0,False,0.018708539710919816,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-09-28,2018-10-31,balanced,0.25,0.45,0.3,0.0,0.5895439224263651,0.0,0.5895439224263651,1.0000000000000002,0.4104560775736349,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0597908192706501,1.3085885639939336,bull,0.2884510711286791,0.35296111309076184,0.5446968539040167,0.034359026787600604,0.1299591949995469,0.4401488453227691,0.3917262620741101,0.19000392354678086,quality_compounder,bull,regime_by_month,0.0,0.29226657657857436,0.09546156205442027,0.0,0,False,0.09215895655552764,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2018-10-31,2018-11-30,balanced,0.25,0.45,0.3,0.0,0.1157140503391983,0.0,0.1157140503391983,1.0,0.8842859496608015,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0597908192706501,-0.0396549672336322,1.336613759069646,bear,0.0,0.20439611405905453,0.4881720369804333,0.6734082046201053,0.0998876930698421,0.12857142857142873,0.0,0.30966098786517887,cash_defense,bear,regime_by_month,0.32,0.27519649776150124,0.5530336920790474,0.0,2,True,0.3994058628561848,yellow,cash_defense,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2018-11-30,2018-12-31,balanced,0.25,0.45,0.3,0.0,0.7831802363769387,0.0,0.7831802363769387,1.0,0.2168197636230612,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0396549672336322,-0.1110203588365462,1.237286995163684,neutral,0.053028911820545796,0.3796971628659757,0.3449128666231119,0.19448977664249964,0.21560409741585718,0.22813243145891335,0.4298490000054282,0.12868608478159202,balanced,neutral,regime_by_month,0.15,0.24748429198199226,0.08752039948912484,0.0,0,False,0.15437515289332301,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2018-12-31,2019-01-31,balanced,0.25,0.6,0.15,0.0,0.0611696664564708,0.0647606584555866,0.0611696664564708,0.9352393415444132,0.9388303335435292,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.1110203588365462,-0.0621660941920061,1.3052826426499016,bear,0.005772371522985301,0.32876582783530767,0.3554901213677682,0.4073587604162175,0.11223930486928284,0.0,0.0,0.15696717572805724,balanced,bear,regime_by_month,0.43000000000000005,0.1516412567419267,0.18331144218729786,0.0,1,False,0.28957260262294127,yellow,cash_defense,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2019-01-31,2019-02-28,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.0621660941920061,-0.0083826553364429,1.3801387432508985,bear,0.32021012966641216,0.51591684536786,0.3101311677285454,0.23829956883403447,0.6530394627054623,0.2245602755493526,0.4491205510987052,0.17795742146518506,turnaround_accumulation,bear,regime_by_month,0.32,0.24044359094439074,0.10723480597531551,0.0,1,False,0.24155785893116077,yellow,turnaround_accumulation,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2019-02-28,2019-03-29,balanced,0.25,0.45,0.3,0.0,0.0806148597169269,0.0,0.0806148597169269,1.0,0.919385140283073,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0083826553364429,0.0,1.4175726030094635,neutral,0.48403326640480565,0.508536850310321,0.3925288771889236,0.03574213677303951,0.48808462452370116,0.14283834828222722,0.20853383942159767,0.15702885356512034,turnaround_accumulation,neutral,regime_by_month,0.0,0.12430400798424955,0.01608396154786778,0.0,0,False,0.03429279430563594,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2019-03-29,2019-04-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.4673407112216743,bull,0.4676329218216556,0.3637212583406801,0.3151808375825377,0.019614477148671,0.3619076568886167,0.0,0.0,0.12140501881372397,balanced,bull,regime_by_month,0.0,0.04201313350361732,0.00882651471690195,0.0,0,False,0.012268586319284722,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2019-04-30,2019-05-31,balanced,0.25,0.45,0.3,0.0,0.1928835394156724,0.0,0.1928835394156724,1.0,0.8071164605843276,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0176138309343117,1.441495220011183,bull,0.2919909087538111,0.21302993642210627,0.4046087393883025,0.0776774263942241,0.08888109408392177,0.1150459149216101,0.1515487442297288,0.1357082175226931,balanced,bull,regime_by_month,0.0,0.14861254269742008,0.03495484187740085,0.0,0,False,0.04414410404983519,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.3180207813956816,0.2799999999999999,0.3180207813956816,0.7200000000000001,0.6819792186043184,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0176138309343117,0.0,1.509519283734313,bear,0.041769572522349495,0.2008333470106177,0.41983427532795226,0.5907781509154043,0.3539782801322023,0.0,0.0,0.2379640887106108,cash_defense,bear,regime_by_month,0.73,0.1803506199119828,0.8658501679119319,0.0,2,True,0.643257688560382,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2019-06-28,2019-07-31,balanced,0.25,0.45,0.3,0.0,0.1784683362046688,0.0,0.1784683362046688,1.0,0.8215316637953312,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5159952847450937,neutral,0.3201212673057036,0.24965788330793046,0.34784289004023256,0.028630947181852606,0.13800454754729377,0.0,0.0,0.10568994644488108,balanced,neutral,regime_by_month,0.0,0.06306372397061737,0.012883926231833672,0.0,0,False,0.018342716239021076,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-07-31,2019-08-30,balanced,0.25,0.45,0.3,0.0,0.0735779694751151,0.0,0.0735779694751151,1.0,0.9264220305248848,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.5166684918797022,neutral,0.1932044849091866,0.23756048594624626,0.5004754852378354,0.17615846811492372,0.15358613444094021,0.08971171394096468,0.0765662850247865,0.1438787310519234,quality_compounder,neutral,regime_by_month,0.0,0.14087559757652213,0.15927131065171568,0.0,0,False,0.06707316152447368,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-08-30,2019-09-30,balanced,0.25,0.45,0.3,0.0,0.165883820286749,0.0,0.165883820286749,1.0,0.8341161797132509,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0071626734232444,1.5058050907810432,neutral,0.14837388820126501,0.15748414706198827,0.5330741052988827,0.41001885227584367,0.1433473009338629,0.0,0.0,0.2319769213268321,quality_compounder,neutral,regime_by_month,0.0,0.16406442462714887,0.26450848352412965,0.0,0,False,0.09391780286161315,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-09-30,2019-10-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0071626734232444,0.0,1.5265809553167538,neutral,0.2027201867584245,0.30815326298033885,0.51155493069336,0.07462196401079799,0.24772298551403293,0.46685664710747954,0.42770550356135373,0.20680095135097215,quality_compounder,neutral,regime_by_month,0.0,0.3071103793654653,0.11357988380485909,0.0,0,False,0.09949357160233815,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.45,0.3,0.0,0.0899510679096527,0.0,0.0899510679096527,1.0000000000000002,0.9100489320903472,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.5368718230589036,neutral,0.5561564999917465,0.4165406511661772,0.485429058543926,0.011230382130235,0.41354458482294565,0.3249096942471594,0.4148573589770666,0.15552866105030247,breakout_growth,neutral,regime_by_month,0.1,0.22244173022337407,0.00505367195860575,0.0,0,False,0.10662116694756467,recovery,breakout_growth,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2019-11-29,2019-12-31,balanced,0.25,0.45,0.3,0.0,0.0350444303812911,0.0,0.0350444303812911,1.0,0.9649555696187088,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.5687749868320695,bull,0.3951685148989253,0.3320409803215018,0.3643104564784335,0.022086472132353204,0.43184803358667634,0.16415224472022058,0.07750073440949559,0.11502440892098066,balanced,bull,regime_by_month,0.0,0.09898319314996443,0.009938912459558942,0.0,0,False,0.026733580779402896,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2019-12-31,2020-01-31,balanced,0.25,0.45,0.3,0.0,0.0678251126090711,0.0,0.0678251126090711,1.0000000000000002,0.9321748873909288,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.6607426012823217,neutral,0.3726231563450397,0.2816501336942659,0.5427088906204753,0.09487595657254969,0.180570637335385,0.5333429542623449,0.735257337096119,0.21537329035550026,quality_compounder,neutral,regime_by_month,0.0,0.4010471393499987,0.12269418045764736,0.0,1,False,0.12480062092902915,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2020-01-31,2020-02-28,balanced,0.25,0.45,0.3,0.0,0.2522617389679172,0.0,0.2522617389679172,1.0000000000000002,0.7477382610320827,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0187367825754143,1.6296256282483668,neutral,0.2181490313772129,0.1186668167031968,0.5956150546764677,0.5048248423345577,0.1251887998106695,0.0,0.0,0.28299200443465994,quality_compounder,neutral,regime_by_month,0.0,0.1950444893727766,0.30717117905055097,0.0,0,False,0.11019535815330435,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8393656255293279,0.28,0.8393656255293279,0.72,0.1606343744706721,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0187367825754143,-0.0750132084304042,1.536164970383079,bear,0.04736495438449591,0.1696495159263366,0.45280049759736446,0.6453811942759752,0.20400903513410756,0.0,0.0,0.271363629850486,cash_defense,bear,regime_by_month,0.77,0.2129480613118815,0.8904215374241888,0.0,2,True,0.6763213228128082,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3589566775405354,0.3999999999999999,0.3589566775405354,0.6000000000000001,0.6410433224594646,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0750132084304042,0.0,1.707730456064593,deep_bear,0.1286915417919794,0.27255903658311587,0.4430520066909889,0.66,0.32477440940374397,0.0,0.0,0.2687345417607282,cash_defense,deep_bear,regime_by_month,1.0,0.20326946741177124,0.897,0.0,2,True,0.7902173668529429,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,0.0,systemic_or_multi_confirmed_crisis,False,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2020-04-30,2020-05-29,balanced,0.25,0.45,0.3,0.0,0.0080141064169706,0.0,0.0080141064169706,1.0,0.9919858935830294,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.960764180572342,bear,0.20745773486866795,0.5365360122524535,0.21076197483845696,0.1883756345250864,0.7181887772831822,0.10262406051606392,0.15381954960355643,0.10023959438371281,turnaround_accumulation,bear,regime_by_month,0.28,0.1192741738572903,0.08476903553628888,0.0,1,False,0.18677235057158037,yellow,turnaround_accumulation,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2020-05-29,2020-06-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.0821075725548406,neutral,0.3669302031427514,0.4417643600512463,0.4545998022419121,0.09243481866494621,0.37731648297376846,0.18856009329721604,0.3514059008801465,0.15423654297185968,quality_compounder,neutral,regime_by_month,0.0,0.18845183219517847,0.1215956683992258,0.0,0,False,0.07143209172863978,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2020-06-30,2020-07-31,balanced,0.25,0.45,0.3,0.0,0.0788610834728549,0.0,0.0788610834728549,1.0,0.921138916527145,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.2695671305045706,bull,0.421381696348055,0.35925592638506,0.4370153257991492,0.051567305912956884,0.18890131028198467,0.1255611102326466,0.25112222046529326,0.16177309285007185,balanced,bull,regime_by_month,0.0,0.16167072588725992,0.0232052876608306,0.0,0,False,0.0450587390039811,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
