year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2019,99958.73333494188,116575.66808192732,0.16623794832719008,0.3033651398935746,-0.123723083995667,0.34548800147315467,5.0,0.5804243668720055,212,0.6816985306587681,5.0,neutral=75%; bear=12%; bull=12%,mixed
2020,117150.69740446092,219288.15681098224,0.8718467893869497,0.872650734956921,-0.22566279548161783,0.37888297665163434,5.0,0.999315537303217,365,0.6233306574059552,5.0,neutral=50%; bull=25%; bear=17%,healthy
2021,214014.5209951329,220660.7754224278,0.031055156427661545,0.03133829051553749,-0.19582428403632768,0.36575748134297253,5.0,0.9911019849418207,362,0.5736405140457101,5.0,bull=58%; neutral=42%,structural_underinvestment_bull
2022,223245.13678247703,199310.23781883973,-0.10721352907659842,-0.10812206980489758,-0.11376981074179526,0.811551091859711,4.616379310344827,0.9911019849418207,362,0.1872065694622987,4.636363636363637,bear=80%; neutral=20%,over_defense_bear_ok
2023,198368.09190640223,221876.67617857704,0.11850990774900971,0.11998566761516805,-0.09795824658744912,0.5202694770104223,4.664,0.9883641341546886,361,0.5442893792959368,4.666666666666667,bull=46%; neutral=36%; bear=18%,structural_underinvestment_bull
2024,216000.9153842617,342449.96228771936,0.5854097732803916,0.5859102802451319,-0.18638788753397384,0.25603993051151513,5.0,0.999315537303217,365,0.7240941994579,5.0,neutral=83%; strong_bull=8%; bull=8%,healthy
2025,346043.4825723721,676316.79763726,0.9544272084240573,0.9589298325514481,-0.23138861173999115,0.3241037728556204,5.0,0.9965776865160849,364,0.6965642364398242,5.0,neutral=50%; bull=33%; bear=17%,healthy
2026,717140.8836033321,1364627.3657360529,0.9028720812560187,3.154428014393786,-0.15030547374096292,0.3275094928371852,5.0,0.4517453798767967,165,0.6497389009350606,5.0,neutral=80%; bear=20%,healthy
