as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-14,BKNG,100.0,155.67999267578125,15567.999267578125,0.029411098408012745,202.50514221191406,-4682.514953613281,43157.39608018875
2026-05-14,CBRE,1.0,137.97999572753906,137.97999572753906,0.00026067211097133774,52.66999816894531,85.30999755859375,0.0
2026-05-14,CMS,109.0,72.94000244140625,7950.460266113281,0.015020026996187645,46.4127090524096,2891.4749794006348,0.0
2026-05-14,ETR,2.0,112.06999969482422,224.13999938964844,0.0004234457791213912,81.0652084350586,62.00958251953125,-2140.382006587982
2026-05-14,LPX,45.0,73.01000213623047,3285.450096130371,0.006206879537381785,50.01127624511719,1034.9426651000977,0.0
2026-05-14,MNST,200.0,85.79499816894531,17158.999633789062,0.03241681979414265,38.91999816894531,9375.0,0.0
2026-05-14,MU,119.0,794.0999755859375,94497.89709472656,0.1785256347353125,315.2875671386719,56978.67660522461,43038.262548065184
2026-05-14,NOW,64.0,91.08999633789062,5829.759765625,0.011013594953010538,108.59200286865234,-1120.12841796875,-6028.514162778852
2026-05-14,PFGC,129.0,97.63999938964844,12595.559921264648,0.023795559466644665,73.48999786376953,3115.350196838379,0.0
2026-05-14,PLTR,1.0,133.16000366210938,133.16000366210938,0.00025156617137527,83.73999786376953,49.420005798339844,0.0
2026-05-14,PPL,535.0,35.69499969482422,19096.824836730957,0.03607776342354954,35.58311462402344,59.85851287841797,0.0
2026-05-14,PR,7740.0,20.270000457763672,156889.80354309082,0.2963965614277336,18.630873682579022,12686.8412399292,0.0
2026-05-14,SEIC,6.0,91.94000244140625,551.6400146484375,0.001042159527230423,78.11602020263672,82.94389343261719,0.0
2026-05-14,SYY,1880.0,73.55999755859375,138292.79541015625,0.2612630528187342,82.2400131225586,-16318.429260253906,0.0
2026-05-14,TSCO,273.0,30.530000686645508,8334.690187454224,0.015745915007461905,18.59796890147003,3257.4446773529053,-35.65519139289856
2026-05-14,VICI,427.0,27.989999771118164,11951.729902267456,0.0225792343807234,25.040971755981445,1259.234962463379,-757.8614013910294
2026-05-14,WDC,74.0,495.5350036621094,36669.590270996094,0.06927627047669764,187.61019897460938,22786.435546875,0.0
2026-05-14,WMB,2.0,77.03500366210938,154.07000732421875,0.000291069396217975,26.184589385986328,101.7008285522461,0.0
