date,signal_date,ticker,decision,reason,current_weight,target_weight,unrealized_return,held_days
2019-05-01,2019-04-30,NOW,buy,staged_new_entry,0.0,0.5,0.0,0
2019-05-01,2019-04-30,APH,buy,staged_new_entry,0.0,0.125,0.0,0
2019-05-01,2019-04-30,FDS,buy,staged_new_entry,0.0,0.125,0.0,0
2019-05-01,2019-04-30,TSCO,buy,staged_new_entry,0.0,0.125,0.0,0
2019-05-01,2019-04-30,VICI,buy,staged_new_entry,0.0,0.125,0.0,0
2019-06-03,2019-05-31,APH,sell,target_exit_policy,0.09755741075280025,0.0,-0.12790230700181437,33
2019-06-03,2019-05-31,FDS,hold,defer_target_exit_min_holding,0.11180400493449351,0.0,0.02054610638883414,33
2019-06-03,2019-05-31,NOW,sell,target_exit_policy,0.4108646570032983,0.0,-0.0814349666087032,33
2019-06-03,2019-05-31,TSCO,hold,defer_target_exit_min_holding,0.11247256638655259,0.0,0.006026218315743126,33
2019-06-03,2019-05-31,VICI,hold,defer_target_exit_min_holding,0.10829626199818852,0.0,-0.03197557703522835,33
2019-06-03,2019-05-31,MA,buy,staged_new_entry,0.0,0.25,0.0,0
2019-06-03,2019-05-31,AVGO,buy,staged_new_entry,0.0,0.0625,0.0,0
2019-06-03,2019-05-31,CMS,buy,staged_new_entry,0.0,0.0625,0.0,0
2019-06-03,2019-05-31,ORLY,buy,staged_new_entry,0.0,0.0625,0.0,0
2019-06-03,2019-05-31,PEG,buy,staged_new_entry,0.0,0.0625,0.0,0
2019-07-01,2019-06-28,FDS,hold,defer_target_exit_min_holding,0.11063771350729233,0.0,0.05685031261209961,61
2019-07-01,2019-06-28,ORLY,hold,defer_target_exit_min_holding,0.05075441627276905,0.0,0.00032064374621998404,28
2019-07-01,2019-06-28,TSCO,hold,defer_target_exit_min_holding,0.1174347590614851,0.0,0.09924468447727897,61
2019-07-01,2019-06-28,VICI,hold,defer_target_exit_min_holding,0.10578675353962498,0.0,-0.010446780044525594,61
2019-07-01,2019-06-28,VEEV,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-08-01,2019-07-31,CMS,hold,defer_target_exit_min_holding,0.052592598703873256,0.0,0.04176563055680971,59
2019-08-01,2019-07-31,FDS,sell,target_exit_policy,0.10807722694503229,0.0,0.029907802986207654,92
2019-08-01,2019-07-31,MA,hold,defer_target_exit_min_holding,0.4368023321875712,0.0,0.08103301084637082,59
2019-08-01,2019-07-31,PEG,hold,defer_target_exit_min_holding,0.04918211771674214,0.0,-0.029334245864341857,59
2019-08-01,2019-07-31,VEEV,hold,defer_target_exit_min_holding,0.03001797146563194,0.0,0.010827700857916067,31
2019-08-01,2019-07-31,VICI,sell,target_exit_policy,0.09976215156251012,0.0,-0.06904746022898323,92
2019-08-01,2019-07-31,V,buy,staged_new_entry,0.0,0.425,0.0,0
2019-08-01,2019-07-31,TSCO,hold,skip_sell_inside_band,0.11489767298913044,0.10625,0.07290881481634415,92
2019-08-01,2019-07-31,WRB,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-09-03,2019-08-30,AVGO,hold,defer_tiny_stale_position,0.05506527973343995,0.0,0.0928094177853469,92
2019-09-03,2019-08-30,CMS,hold,defer_tiny_stale_position,0.05701437256370552,0.0,0.13695314815122916,92
2019-09-03,2019-08-30,MA,sell,target_exit_policy,0.44329880870336247,0.0,0.10449408972510632,92
2019-09-03,2019-08-30,PEG,hold,defer_tiny_stale_position,0.05227087101947598,0.0,0.03856825640885542,92
2019-09-03,2019-08-30,TSCO,sell,target_exit_policy,0.10628229100765528,0.0,-0.0008623780694106964,125
2019-09-03,2019-08-30,VEEV,hold,defer_tiny_stale_position,0.028476579888525835,0.0,-0.034624112190882794,64
2019-09-03,2019-08-30,WRB,hold,defer_target_exit_min_holding,0.00027602157157808845,0.0,0.03793599321249075,33
2019-09-03,2019-08-30,AEP,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-09-03,2019-08-30,BKNG,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-09-03,2019-08-30,LRCX,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-10-01,2019-09-30,AVGO,hold,defer_tiny_stale_position,0.055674013186233974,0.0,0.10608465281137569,120
2019-10-01,2019-09-30,CMS,hold,defer_tiny_stale_position,0.056749343445050726,0.0,0.13289150373005798,120
2019-10-01,2019-09-30,PEG,hold,defer_tiny_stale_position,0.05306796947955326,0.0,0.055545690941422476,120
2019-10-01,2019-09-30,V,hold,defer_target_exit_min_holding,0.41247861789507206,0.0,-0.0266423955975702,61
2019-10-01,2019-09-30,VEEV,hold,defer_tiny_stale_position,0.02793751345095055,0.0,-0.0518749352432567,92
2019-10-01,2019-09-30,WRB,hold,defer_target_exit_min_holding,0.0002749851260550627,0.0,0.03515649379129848,61
2019-10-01,2019-09-30,AEP,hold,skip_buy_inside_band,0.09050022604547744,0.10625,0.004742767537723402,28
2019-10-01,2019-09-30,DUK,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-10-01,2019-09-30,LRCX,hold,skip_buy_inside_band,0.09789120603280932,0.10625,0.08738320036490443,28
2019-10-01,2019-09-30,ORLY,hold,skip_sell_inside_band,0.11074074540317062,0.10625,0.056740569427527365,120
2019-11-01,2019-10-31,AEP,hold,defer_target_exit_min_holding,0.08632377038035538,0.0,0.008407277689618464,59
2019-11-01,2019-10-31,AVGO,hold,defer_tiny_stale_position,0.057096938130646466,0.0,0.19357304860863822,151
2019-11-01,2019-10-31,CMS,hold,defer_tiny_stale_position,0.05357383558422501,0.0,0.12533173047383905,151
2019-11-01,2019-10-31,PEG,hold,defer_tiny_stale_position,0.051489491976934455,0.0,0.07761472979846262,151
2019-11-01,2019-10-31,VEEV,sell,target_exit_policy,0.024732080531221234,0.0,-0.11684104704769926,123
2019-11-01,2019-10-31,WRB,hold,defer_tiny_stale_position,0.0002553145278828447,0.0,0.011282939911848588,92
2019-11-01,2019-10-31,V,hold,skip_buy_inside_band,0.4069483207219857,0.425,0.010440144173129662,92
2019-11-01,2019-10-31,BKNG,hold,skip_buy_inside_band,0.0918853536588775,0.10625,0.045988667143812334,59
2019-11-01,2019-10-31,DUK,buy,staged_new_entry,0.0,0.10625,0.0,0
2019-11-01,2019-10-31,LRCX,hold,skip_sell_inside_band,0.11236482169549107,0.10625,0.3133172621984792,59
2019-11-01,2019-10-31,ORLY,hold,skip_sell_inside_band,0.11479201350487138,0.10625,0.15258498534940101,151
2019-12-02,2019-11-29,AEP,sell,target_exit_policy,0.08520214498535528,0.0,-0.019483229367829202,90
2019-12-02,2019-11-29,AVGO,sell,target_exit_policy,0.060719284276409026,0.0,0.2504368255868572,182
2019-12-02,2019-11-29,BKNG,sell,target_exit_policy,0.08649712064491986,0.0,-0.029978710624974925,90
2019-12-02,2019-11-29,CMS,hold,defer_tiny_stale_position,0.05226116203746425,0.0,0.08144842778163142,182
2019-12-02,2019-11-29,DUK,hold,defer_target_exit_min_holding,0.023708605999488274,0.0,-0.06514271030620788,31
2019-12-02,2019-11-29,PEG,hold,defer_tiny_stale_position,0.04864833165321897,0.0,0.003025076065931165,182
2019-12-02,2019-11-29,WRB,hold,defer_tiny_stale_position,0.0002582091836123775,0.0,0.007552685883562615,123
2019-12-02,2019-11-29,MA,buy,staged_new_entry,0.0,0.5,0.0,0
2019-12-02,2019-11-29,CPRT,buy,staged_new_entry,0.0,0.125,0.0,0
2019-12-02,2019-11-29,LRCX,hold,skip_buy_inside_band,0.10777980706877235,0.125,0.24101095393470406,90
2019-12-02,2019-11-29,ORLY,hold,skip_buy_inside_band,0.11901635210984436,0.125,0.17724497749990897,182
2020-01-02,2019-12-31,CMS,hold,defer_tiny_stale_position,0.05048749989779051,0.0,0.09637228399406528,213
2020-01-02,2019-12-31,DUK,hold,defer_target_exit_min_holding,0.023381598549899466,0.0,-0.03247781853351739,62
2020-01-02,2019-12-31,ORLY,sell,target_exit_policy,0.1111659612989698,0.0,0.15393001683622431,213
2020-01-02,2019-12-31,PEG,hold,defer_tiny_stale_position,0.04679606855029742,0.0,0.012513073323785262,213
2020-01-02,2019-12-31,WRB,hold,defer_tiny_stale_position,0.0002482101809263028,0.0,0.01639636465605876,154
2020-01-02,2019-12-31,MA,hold,skip_sell_inside_band,0.42798995218998537,0.425,0.05906405405614534,31
2020-01-02,2019-12-31,AVGO,buy,staged_new_entry,0.0,0.10625,0.0,0
2020-01-02,2019-12-31,CPRT,hold,skip_buy_inside_band,0.09702867844162694,0.10625,0.06275584731600303,31
2020-01-02,2019-12-31,LRCX,hold,skip_sell_inside_band,0.11685750964309322,0.10625,0.41202462677270457,121
2020-01-02,2019-12-31,V,hold,skip_sell_inside_band,0.12595774971322612,0.10625,0.06913611672465714,154
2020-02-03,2020-01-31,AVGO,hold,defer_target_exit_min_holding,0.0812382932165573,0.0,-0.053227222398602114,32
2020-02-03,2020-01-31,CMS,hold,defer_tiny_stale_position,0.05329816764740916,0.0,0.21665172908358143,245
2020-02-03,2020-01-31,DUK,hold,defer_tiny_stale_position,0.024047807674083446,0.0,0.04602493430988086,94
2020-02-03,2020-01-31,PEG,hold,defer_tiny_stale_position,0.04498749766268822,0.0,0.023205637529414957,245
2020-02-03,2020-01-31,V,sell,target_exit_policy,0.12589958182778954,0.0,0.12334255534611782,186
2020-02-03,2020-01-31,WRB,hold,defer_tiny_stale_position,0.00025471643107935574,0.0,0.09642843276123636,186
2020-02-03,2020-01-31,MA,hold,skip_sell_inside_band,0.43608676413347874,0.425,0.13433511405576937,63
2020-02-03,2020-01-31,ADBE,buy,staged_new_entry,0.0,0.10625,0.0,0
2020-02-03,2020-01-31,CPRT,hold,skip_buy_inside_band,0.09953186134549043,0.10625,0.14597549000602217,63
2020-02-03,2020-01-31,JD,buy,staged_new_entry,0.0,0.10625,0.0,0
2020-02-03,2020-01-31,LRCX,hold,skip_sell_inside_band,0.11510430691377531,0.10625,0.46203252694561425,153
2020-03-02,2020-02-28,ADBE,hold,defer_target_exit_min_holding,0.09277833742298126,0.0,0.00636871167401365,28
