date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,held_days
2019-05-01,NOW,785.0,54.08000183105469,42452.80143737793,0.42542997771040153,54.08000183105469,0.0,0
2019-05-01,FDS,167.0,253.60519409179688,42352.06741333008,0.4244204972484685,253.60519409179688,0.0,0
2019-05-02,NOW,785.0,52.534000396728516,41239.190311431885,0.4166974132063528,54.08000183105469,-1213.611125946045,1
2019-05-02,FDS,167.0,255.9547576904297,42744.44453430176,0.4319071090357576,253.60519409179688,392.3771209716797,1
2019-05-03,NOW,785.0,53.70399856567383,42157.638874053955,0.419250833326077,54.08000183105469,-295.1625633239746,2
2019-05-03,FDS,167.0,259.96368408203125,43413.93524169922,0.43174449552128025,253.60519409179688,1061.8678283691406,2
2019-05-06,NOW,785.0,53.95000076293945,42350.75059890747,0.41714719740584416,54.08000183105469,-102.05083847045898,5
2019-05-06,FDS,167.0,264.6158447265625,44190.84606933594,0.43527180340676414,253.60519409179688,1838.7786560058594,5
2019-05-07,NOW,785.0,52.96200180053711,41575.17141342163,0.4162562896581853,54.08000183105469,-877.6300239562988,6
2019-05-07,FDS,167.0,259.4041442871094,43320.492095947266,0.43373067850309277,253.60519409179688,968.4246826171875,6
2019-05-08,NOW,785.0,53.19599914550781,41758.85932922363,0.4184150004406478,54.08000183105469,-693.9421081542969,7
2019-05-08,FDS,167.0,257.8473815917969,43060.51272583008,0.43145729410630623,253.60519409179688,708.4453125,7
2019-05-09,NOW,785.0,54.097999572753906,42466.92966461182,0.42130479230573226,54.08000183105469,14.128227233886719,8
2019-05-09,FDS,167.0,259.5721130371094,43348.542877197266,0.43005107734106923,253.60519409179688,996.4754638671875,8
2019-05-10,NOW,785.0,54.97999954223633,43159.29964065552,0.4237121893838826,54.08000183105469,706.4982032775879,9
2019-05-10,FDS,167.0,261.7815856933594,43717.524810791016,0.4291925102180163,253.60519409179688,1365.4573974609375,9
2019-05-13,NOW,785.0,52.02399826049805,40838.83863449097,0.4158390117202216,54.08000183105469,-1613.962802886963,12
2019-05-13,FDS,167.0,253.8103790283203,42386.33329772949,0.43159628281117624,253.60519409179688,34.26588439941406,12
2019-05-14,NOW,785.0,54.41400146484375,42714.991149902344,0.4237701566375739,54.08000183105469,262.18971252441406,13
2019-05-14,FDS,167.0,258.0804443359375,43099.43420410156,0.42758416874223526,253.60519409179688,747.3667907714844,13
2019-05-15,NOW,785.0,54.79199981689453,43011.71985626221,0.4266575153607499,54.08000183105469,558.9184188842773,14
2019-05-15,FDS,167.0,256.38348388671875,42816.04180908203,0.42471647441424654,253.60519409179688,463.9743957519531,14
2019-05-16,NOW,785.0,55.59199905395508,43639.719257354736,0.4278494590234546,54.08000183105469,1186.9178199768066,15
2019-05-16,FDS,167.0,259.73052978515625,43374.998474121094,0.42525410218280096,253.60519409179688,1022.9310607910156,15
2019-05-17,NOW,785.0,54.597999572753906,42859.42966461182,0.4235494352442602,54.08000183105469,406.6282272338867,16
2019-05-17,FDS,167.0,259.5721130371094,43348.542877197266,0.4283829952468592,253.60519409179688,996.4754638671875,16
2019-05-20,NOW,785.0,53.01599884033203,41617.559089660645,0.4174340193167929,54.08000183105469,-835.2423477172852,19
2019-05-20,FDS,167.0,258.07098388671875,43097.85430908203,0.43228173255935115,253.60519409179688,745.7868957519531,19
2019-05-21,NOW,785.0,54.242000579833984,42579.97045516968,0.4198864634612672,54.08000183105469,127.16901779174805,20
2019-05-21,FDS,167.0,262.546142578125,43845.205810546875,0.4323631090093148,253.60519409179688,1493.1383972167969,20
2019-05-22,NOW,785.0,54.678001403808594,42922.231101989746,0.4225295960008111,54.08000183105469,469.4296646118164,21
2019-05-22,FDS,167.0,261.548583984375,43678.613525390625,0.4299754801400182,253.60519409179688,1326.5461120605469,21
