as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-15,AM,1868.0,21.979999542236328,41058.63914489746,0.1405543608338931,22.66713520086807,-1283.5694103240967,382.3861226224893
2026-05-15,CNQ,895.0,47.97999954223633,42942.099590301514,0.14700193397740258,46.560001373291016,1270.8983612060547,10461.435068101886
2026-05-15,LNG,151.0,241.83999633789062,36517.839447021484,0.1250100268641929,275.202392578125,-5037.721832275391,0.0
2026-05-15,PR,2025.0,20.84000015258789,42201.00030899048,0.14446495910515877,18.6336612701416,4467.836236953735,2222.617856492996
2026-05-15,SLB,833.0,55.380001068115234,46131.54088973999,0.15792021798768757,50.029998779296875,4456.551906585693,0.0
2026-05-15,SU,642.0,68.29000091552734,43842.180587768555,0.15008314445910542,64.94000244140625,2150.699020385742,3308.0054502487183
2026-05-15,VZ,850.0,46.369998931884766,39414.49909210205,0.13492604340655381,48.65814208984375,-1944.9216842651367,0.0
