cluster_id,n,win_rate,loss_rate,avg_realized_return,top1_signal,top1_centroid_z,top2_signal,top2_centroid_z,top3_signal,top3_centroid_z
2,22,0.0,0.0,0.0,theme_phase_multiplier_max,-4.786280041711248,theme_phase_multiplier_primary,-4.755663897254383,h6_dynamic_leader_score,-0.5890709435611668
5,21,0.38095238095238093,0.2857142857142857,-0.01534484987761399,theme_phase_multiplier_primary,-2.2417049118636774,theme_phase_multiplier_max,-2.160431088369154,h6_dynamic_leader_score,-0.2649943830589305
1,58,0.5172413793103449,0.15517241379310345,0.06485850946692234,h6_dynamic_leader_score,1.6054743096170778,rs_acceleration_score,-0.6152609738603187,theme_phase_multiplier_primary,0.18990024469526406
6,193,0.5906735751295337,0.15025906735751296,0.057670386816427215,h6_dynamic_leader_score,-0.4296737812141627,rs_acceleration_score,0.4208018227611659,theme_phase_multiplier_primary,0.3141533899502073
3,174,0.5977011494252874,0.13218390804597702,0.04998722976689097,rs_acceleration_score,-0.5440881868069968,h6_dynamic_leader_score,-0.5381721674691305,theme_phase_multiplier_primary,0.1831880980446149
4,88,0.625,0.13636363636363635,0.055154808728397064,h6_dynamic_leader_score,1.933071897790626,rs_acceleration_score,0.9390702522059527,theme_phase_multiplier_max,0.28679146512697107
0,56,0.6428571428571429,0.14285714285714285,0.1325151106820875,rs_acceleration_score,1.6226222710895941,h6_dynamic_leader_score,-0.49184288573501056,theme_phase_multiplier_max,0.25409098002931113
7,75,0.68,0.14666666666666667,0.0787886017610765,rs_acceleration_score,-1.7561529915005343,h6_dynamic_leader_score,-0.5397692967920628,theme_phase_multiplier_primary,0.1448801516005662
