months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,model,cash_cap,single_name_cap,avg_cash_weight,avg_turnover_monthly,delta_cagr_vs_base,delta_max_dd_vs_base,production_activation_allowed
82,0.2587290633530295,1.6617175292542905,-0.14080463132733834,4.818040461626735,0.02022648831303547,0.14606445167930995,cash0.00_cap0.18,0.0,0.18,1.1106461279119802e-18,0.5003269088624684,-0.002996821397994731,-0.06743634475465266,False
82,0.2586249518037569,1.6615941857782104,-0.1406456229622305,4.815317980174906,0.020219003858312823,0.146021241754718,cash0.00_cap0.22,0.0,0.22,-4.1358346287008025e-18,0.5004558286865892,-0.003100932947267321,-0.0672773363895448,False
82,0.25857876341199426,1.6615603618933081,-0.14056147724912715,4.8141105901130885,0.02021566285055472,0.14600008508281545,cash0.00_cap0.25,0.0,0.25,-6.335971720183582e-18,0.5005314739261482,-0.0031471213390299457,-0.06719319067644147,False
82,0.2585026313627974,1.6615097780271295,-0.14041510753680164,4.812121020372765,0.020210149849681894,0.14596471318041368,cash0.00_cap0.33,0.0,0.33,-3.9348605674595865e-18,0.5006648810027281,-0.003223253388226821,-0.06704682096411596,False
82,0.2535491099696867,1.6722499237412582,-0.13670869379390482,4.684169241228188,0.019832942782964554,0.14232042113843676,cash0.03_cap0.18,0.03,0.18,0.02497914182836427,0.49401013373211056,-0.008176774781337492,-0.06334040722121914,False
82,0.25345731268933,1.6721598472308883,-0.13653932876925035,4.681825763192634,0.019826307011059946,0.14228046710170075,cash0.03_cap0.22,0.03,0.22,0.024979141828364276,0.49405229776410425,-0.00826857206169418,-0.06317104219656466,False
82,0.25341463091798455,1.6721323209049248,-0.1364506990968426,4.680736488013181,0.019823207893118245,0.1422605685826848,cash0.03_cap0.25,0.03,0.25,0.02497914182836427,0.4940834241744622,-0.008311253833039656,-0.06308241252415692,False
82,0.25334387565337146,1.6720905187640367,-0.13629790861240731,4.678931229947273,0.01981806593056659,0.14222722304686392,cash0.03_cap0.33,0.03,0.33,0.02497914182836427,0.49414408782096175,-0.008382009097652743,-0.06292962203972163,False
82,0.2507616275019575,1.681449295220941,-0.13401932131671623,4.61345282736894,0.019617629932112714,0.14000514904282005,cash0.05_cap0.18,0.05,0.18,0.0401370733186367,0.4910414555894988,-0.010964257249066689,-0.06065103474403055,False
82,0.250678531855409,1.681375463804282,-0.13384611979801042,4.611358819738546,0.01961160898911796,0.1399683253001305,cash0.05_cap0.22,0.05,0.22,0.0401370733186367,0.49102739231456743,-0.011047352895615203,-0.06047783322532474,False
82,0.25063850143003186,1.6813490854508242,-0.13375598153829105,4.610350343916869,0.019608699685735156,0.1399497571711761,cash0.05_cap0.25,0.05,0.25,0.0401370733186367,0.4910373716114889,-0.01108738332099235,-0.060387694965605365,False
82,0.2505719340247192,1.6813082409278588,-0.1336012881160642,4.608673745897769,0.01960385825028918,0.13991860223895974,cash0.05_cap0.33,0.05,0.33,0.04013707331863671,0.4910606607974258,-0.011153950726304984,-0.06023300154337852,False
82,0.24763050646647722,1.6992063920056364,-0.13011683961537057,4.535107298707157,0.019369027886452148,0.1367864055425792,cash0.08_cap0.18,0.08,0.18,0.060215958575564374,0.4891647603994426,-0.014095378284546989,-0.05674855304268489,False
82,0.24754989638848568,1.6990942922686512,-0.12995984885762157,4.5331054018941455,0.019363217739094423,0.1367543955190886,cash0.08_cap0.22,0.08,0.22,0.06021595857556438,0.48909814226566173,-0.014175988362538527,-0.05659156228493589,False
82,0.24750981886378143,1.6990429618247112,-0.12987807344918523,4.532110384443926,0.01936032477505703,0.13673809463368533,cash0.08_cap0.25,0.08,0.25,0.060215958575564374,0.4890759749817652,-0.01421606588724278,-0.056509786876499546,False
82,0.24744289656588125,1.6989597291699312,-0.1297376203941385,4.530449298868556,0.019355491173381707,0.1367106530500636,cash0.08_cap0.33,0.08,0.33,0.060215958575564374,0.48905335985673787,-0.014282988185142953,-0.056369333821452816,False
