model,rebalance_date,net_return,cash_weight
cash0.00_cap0.18,2019-05-31,0.05725245241698282,0.0
cash0.00_cap0.18,2019-06-28,0.0215570019828869,0.0
cash0.00_cap0.18,2019-07-31,0.006202912483404154,0.0
cash0.00_cap0.18,2019-08-30,0.009635860843128792,0.0
cash0.00_cap0.18,2019-09-30,0.007812570538106398,0.0
cash0.00_cap0.18,2019-10-31,0.004944387092527357,0.0
cash0.00_cap0.18,2019-11-29,0.013235557051474006,-3.469446951953614e-18
cash0.00_cap0.18,2019-12-31,0.04655470628953829,0.0
cash0.00_cap0.18,2020-01-31,-0.04312630554822514,5.551115123125783e-17
cash0.00_cap0.18,2020-02-28,-0.06956477167186638,1.1102230246251565e-16
cash0.00_cap0.18,2020-03-31,0.16322309196705212,0.0
cash0.00_cap0.18,2020-04-30,0.08760341028856979,0.0
cash0.00_cap0.18,2020-05-29,0.04883617907232918,0.0
cash0.00_cap0.18,2020-06-30,0.06541917227375106,0.0
cash0.00_cap0.18,2020-07-31,0.05966286837485639,0.0
cash0.00_cap0.18,2020-08-31,-0.015486447676077314,2.7755575615628914e-17
cash0.00_cap0.18,2020-09-30,-0.010980631331559148,2.7755575615628914e-17
cash0.00_cap0.18,2020-10-30,0.0736496582218572,0.0
cash0.00_cap0.18,2020-11-30,0.07327016541334569,0.0
cash0.00_cap0.18,2020-12-31,-0.018515241890907315,-5.551115123125783e-17
cash0.00_cap0.18,2021-01-29,0.020365504326074504,-5.551115123125783e-17
cash0.00_cap0.18,2021-02-26,-0.00320825874040851,2.220446049250313e-16
cash0.00_cap0.18,2021-03-31,0.06397568781168664,0.0
cash0.00_cap0.18,2021-04-30,0.013748755510283754,0.0
cash0.00_cap0.18,2021-05-28,0.034146578199830364,0.0
cash0.00_cap0.18,2021-06-30,0.07037573048302674,0.0
cash0.00_cap0.18,2021-07-30,0.05007131783596521,0.0
cash0.00_cap0.18,2021-08-31,-0.04472611137758023,0.0
cash0.00_cap0.18,2021-09-30,0.0992484586636901,0.0
cash0.00_cap0.18,2021-10-29,0.015198066661487665,1.3877787807814457e-17
cash0.00_cap0.18,2021-11-30,0.011347633600177404,-3.469446951953614e-18
cash0.00_cap0.18,2021-12-31,-0.05447010172120915,0.0
cash0.00_cap0.18,2022-01-31,-0.008929917206959716,6.938893903907228e-18
cash0.00_cap0.18,2022-02-28,0.05145048062059475,0.0
cash0.00_cap0.18,2022-03-31,-0.050921821672693504,0.0
cash0.00_cap0.18,2022-04-29,-0.004989448723198668,0.0
cash0.00_cap0.18,2022-05-31,-0.05120829885869775,0.0
cash0.00_cap0.18,2022-06-30,0.03327966811726731,0.0
