ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
SNDK,471735.38342285156,4.665849891415041,0.4050738140303709
WDC,193240.01518249512,1.9113022587243336,0.16593300550256804
FTAI,61463.452880859375,0.607923965485306,0.0527779686596213
BE,53927.15118408197,0.5333837599182786,0.04630663201778037
CIEN,53828.091400146484,0.5324039773996019,0.046221570506802284
PLTR,44074.54581451415,0.4359334110379483,0.037846311729256475
ACLS,39897.178802490234,0.3946158247292245,0.034259254138012805
LRCX,27211.71640014648,0.2691461960932268,0.023366391701509517
CROX,25420.588844299316,0.25143047536157065,0.021828370819553432
ELF,25003.849639892578,0.24730858279222181,0.021470521599594235
SQM,17697.075073242188,0.1750385888158734,0.015196277296575501
TSCO,16329.12336730957,0.16150842435741156,0.014021632708944945
AVGO,15715.268608093258,0.1554368972634461,0.013494522601638118
ROKU,13143.189636230469,0.12999692643806585,0.011285907611683339
AMD,12584.051551818848,0.12446659214024731,0.010805782091356981
TLN,10650.420501708984,0.10534139495929992,0.00914539507795914
P,8425.855133056655,0.0833386187239031,0.007235186070736669
TEAM,6805.44168090821,0.067311400509116,0.0058437554500246295
CHRW,6075.073089599609,0.060087456043208656,0.005216596238895095
ZS,6020.402832031235,0.059546722351603465,0.005169651509868073
TSLA,5753.430284500122,0.0569061448675264,0.004940405216564491
BKR,5360.4233322143555,0.05301898373845712,0.004602934611862898
EXEL,5007.600326538086,0.04952927480295478,0.004299969505557026
RH,4622.349868774414,0.04571883176711201,0.00396915931457461
CPRT,4514.870231628418,0.04465576999364852,0.003876867771308492
ENPH,4058.4395446777344,0.040141296104293504,0.0034849359262514364
INTU,3727.752227783203,0.03687052728803613,0.0032009784844034377
SE,3051.959457397459,0.030186382457846463,0.00262068291062638
PCTY,2777.939208984375,0.027476097431044344,0.002385384836649297
MRNA,2765.7301177978516,0.027355339504484797,0.002374901028763433
NTNX,2179.58988571167,0.02155793181717156,0.0018715890710191692
MOS,1438.1215972900386,0.014224202242091782,0.0012348986760900788
ARES,1323.576919555664,0.013091261421983665,0.0011365404627415754
ANET,1255.8174686431885,0.012421064871560982,0.0010783561921054318
PWR,901.9701538085938,0.008921224678274942,0.0007745115231631967
SHOP,900.9880390167236,0.008911510757386169,0.0007736681923499091
HEI,857.559814453125,0.00848196999367631,0.0007363768693355072
SAN,815.8241367340052,0.008069169906600088,0.0007005389170662535
BWA,719.53857421875,0.0071168267133740245,0.0006178595985018603
ALGN,616.9501647949219,0.006102143194199569,0.0005297680969081169
HII,490.8787536621103,0.004855193525772227,0.0004215120085536363
UTHR,470.0509643554651,0.0046491896051638025,0.00040362742251506643
TPG,285.18598556518555,0.0028207233261314745,0.000244885965607862
KBR,279.22020721435547,0.002761716884705656,0.00023976321951937448
MUSA,261.0258483886719,0.0025817597516722686,0.00022413993031456523
EXE,248.1487274169922,0.002454394462574178,0.00021308249284213992
TREX,169.06019592285156,0.0016721440123183928,0.00014517006942810955
SSD,157.55873107910156,0.0015583850907320048,0.00013529389224294837
COF,112.6175079345685,0.0011138795299926298,9.670337453733048e-05
FDS,101.8646850585942,0.001007525291554472,8.747004770405455e-05
CARR,66.19609069824583,0.0006547336355298482,5.6841830982610725e-05
PDD,26.36016845703125,0.00026072368843842696,2.2635177157786795e-05
GGG,-1.8897972106933594,-1.869164455362948e-05,0.0
CHRD,-22.490936279296875,-0.0002224538083939211,0.0
RRX,-40.2110595703125,-0.00039772036298928555,0.0
AFG,-41.198974609375,-0.00040749165308054684,0.0
DPZ,-54.124908447265625,-0.0005353397414650876,0.0
LOW,-81.20674133300804,-0.0008032012830615887,0.0
CW,-100.27735900878906,-0.000991825334889392,0.0
SMG,-115.3029556274414,-0.0011404408104615158,0.0
MRVL,-129.26138305664062,-0.0012785011073853845,0.0
SAIA,-221.94044494628906,-0.0021951730511277257,0.0
PANW,-227.1997833251953,-0.0022471922217612295,0.0
GEN,-317.05543518066406,-0.0031359383243130894,0.0
PLNT,-382.6300506591797,-0.0037845250601436712,0.0
CHE,-390.1547241210974,-0.0038589502529296693,0.0
RGLD,-477.007431030273,-0.004717994766743531,0.0
WSM,-518.7493820190411,-0.0051308569016023375,0.0
DAL,-572.3030319213867,-0.005660546427473154,0.0
JBL,-626.9435806274414,-0.006200986274060786,0.0
BRKR,-730.1620330810547,-0.00722190143560385,0.0
TXRH,-788.3473968505896,-0.007797402410867089,0.0
UI,-830.919754028324,-0.008218477944090261,0.0
MSI,-878.7612304687464,-0.008691669388910481,0.0
PODD,-1040.9795227050772,-0.010296141361575641,0.0
WMS,-1073.1014709472656,-0.010613853778291918,0.0
BLDR,-1113.679931640625,-0.011015208039755463,0.0
DKS,-1123.769386291504,-0.011115001022307808,0.0
HUBS,-1186.9697875976562,-0.01174010483248219,0.0
AMAT,-1475.5744934082031,-0.014594642106106552,0.0
THC,-1497.2196960449219,-0.01480873091504727,0.0
NET,-1818.0366821289062,-0.017981874063273423,0.0
LI,-1818.4600639343262,-0.017986061656615506,0.0
CTAS,-1835.2139892578125,-0.018151771720770888,0.0
ON,-2003.0394287109375,-0.019811702978772664,0.0
FANG,-2711.268814086914,-0.02681667253792778,0.0
DRS,-2760.558723449707,-0.027304190172453186,0.0
RKLB,-2869.25984954834,-0.02837933347360635,0.0
RBRK,-2882.6004333496094,-0.028511282790252737,0.0
FTNT,-3419.1443481445312,-0.033818142217291465,0.0
LOPE,-3885.08002471924,-0.038426628250665375,0.0
APP,-3890.6011962890625,-0.03848123716633039,0.0
WBD,-3900.800323486328,-0.038582114900327355,0.0
VST,-4403.5074996948315,-0.043554301227558,0.0
SN,-4656.080993652347,-0.04605246026071164,0.0
RGEN,-4689.951370239258,-0.046387466067936756,0.0
BLD,-4926.069488525387,-0.04872286793788496,0.0
AMKR,-4954.08784866333,-0.04899999250220891,0.0
INTC,-5044.206024169922,-0.049891335179010086,0.0
FUTU,-5680.04652404785,-0.0561803192823149,0.0
WCC,-6250.767822265624,-0.06182522106601404,0.0
UBER,-6505.489112854004,-0.06434462356961543,0.0
ETSY,-6623.250282287594,-0.06550937813101347,0.0
WAL,-7077.597473144531,-0.0700032445349765,0.0
NOW,-7197.059593200682,-0.07118482289326676,0.0
FSLR,-8223.239044189446,-0.08133457940554524,0.0
NTLA,-8597.550018310547,-0.08503682197485639,0.0
KVUE,-9460.392580032349,-0.0935710426722876,0.0
SFM,-10201.19010925293,-0.10089813788866678,0.0
DXCM,-11501.699432373047,-0.11376124186029543,0.0
RUN,-11504.520057678223,-0.11378914015823184,0.0
MLI,-11599.159507751465,-0.1147252019491533,0.0
MA,-12456.716705322266,-0.12320714605971689,0.0
VKTX,-12457.040466308594,-0.1232103483214424,0.0
BEAM,-13603.20199584961,-0.1345468260080428,0.0
CRS,-14336.520401000977,-0.14179994655249253,0.0
STLD,-14367.6410446167,-0.1421077552451151,0.0
CELH,-14654.059516906738,-0.14494066887592458,0.0
ORLY,-15021.063003540039,-0.1485706343998844,0.0
NVDA,-15452.82264709473,-0.15284109143318964,0.0
LSCC,-15536.928070068361,-0.1536729630553723,0.0
AXON,-16158.66162109375,-0.1598224178630491,0.0
TPL,-16160.492645263676,-0.1598405281940199,0.0
MU,-16757.548889160156,-0.1657459041921904,0.0
QRVO,-17095.590270996094,-0.16908941074302122,0.0
BROS,-17824.09875869751,-0.17629495725847036,0.0
ONTO,-19165.489753723145,-0.1895624144991652,0.0
ATI,-19296.117782592773,-0.19085443285465664,0.0
CRUS,-20191.410369873047,-0.19970961092257344,0.0
TPR,-21420.508995056156,-0.2118664045157063,0.0
VRT,-23211.403610229492,-0.22957982127302454,0.0
PENN,-23510.989923477173,-0.23254297565206153,0.0
HALO,-23614.380584716793,-0.23356559409975555,0.0
CORT,-26245.877605438236,-0.25959325816706236,0.0
NRG,-26942.119583129883,-0.2664796624313345,0.0
XPO,-27432.010204315186,-0.27132508251637777,0.0
KKR,-28958.86505126953,-0.2864269293826804,0.0
ZM,-29387.320068359375,-0.2906647009495695,0.0
DDOG,-30958.381134033203,-0.30620378357994726,0.0
LPX,-33806.43028640747,-0.3343733258600493,0.0
ALNY,-36173.06213378906,-0.3577812561026419,0.0
INSM,-38991.17797088623,-0.3856547333413176,0.0
DOCU,-40840.5397644043,-0.40394643845121125,0.0
UAL,-46368.72006225586,-0.4586246761854638,0.0
LITE,-46635.49914550783,-0.4612633401491276,0.0
SMCI,-47382.48294067383,-0.468651622610102,0.0
GEV,-50285.96112060547,-0.4973694034393951,0.0
BILL,-55759.17120361328,-0.5515039406585437,0.0
ALAB,-65761.98306274414,-0.6504399549302049,0.0
TER,-87229.5224609375,-0.8627715287104653,0.0
