as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,295.0,2090.7099609375,616759.4384765625,0.4125051395921607,1119.6196630445577,286471.637878418,7695.240811767578,2026-03-02,2026-05-01,116,2,295.0,1119.6196630445577,target_rebalance,"future_winner,unassigned",0.285,0.22598807020716788,-0.1275051395921607,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-91.0,-190254.6064453125,1,ready,,,0.0,,0.622956995522085,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,BE,1207.0,252.0200042724609,304188.14515686035,0.2034491334095399,290.5199890136719,-46469.4815826416,0.0,2026-05-01,2026-05-01,56,1,1207.0,290.5199890136719,target_rebalance,future_winner,0.285,0.1820843028014569,0.08155086659046007,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,483.0,121725.66206359863,1,ready,,,0.0,,0.4971720734739485,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,WDC,473.0,586.4500122070312,277390.8557739258,0.1855263925352322,393.6953860630328,91172.9381661113,140637.07159264726,2026-02-02,2026-05-01,144,2,473.0,404.11326582991296,target_rebalance,future_winner,0.165934730074398,0.14636067139891507,-0.019591662460834214,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-49.0,-28736.05059814453,1,ready,,,0.0,,0.569306628185265,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,277.0,479.5,132821.5,0.0888345568471137,439.8248075542508,10990.028307472545,102024.4824759709,2026-03-02,2026-05-01,116,2,277.0,471.71121700576066,target_rebalance,future_winner,0.1205849114807052,0.11086853778898109,0.03175035463359151,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,99.0,47470.5,1,ready,,,0.0,,0.616854109683201,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,LITE,84.0,816.97998046875,68626.318359375,0.045899109553077,544.592702292308,22880.53136682113,333222.8157390825,2026-02-02,2026-05-01,144,2,84.0,642.7991714477539,target_rebalance,"future_winner,unassigned",0.0649803584448967,0.06480734922026885,0.019081248891819703,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,34.0,27777.3193359375,1,ready,,,0.0,,0.5900280236805371,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,95369.50947134243,0.0637856680628763,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.11804407553648864,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `no_big_cash_without_second_confirmation`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,below_combined_cash_target
2026-06-26,current_broker_ledger_mark_to_market,main,equity,SNDK,70.0,2090.7099609375,146349.697265625,0.173179417725729,757.0034415108817,93359.45635986328,1941.789737548828,2026-03-02,2026-05-01,116,2,70.0,757.0034415108817,target_rebalance,"future_winner,unassigned",0.1215808088681418,0.22598807020716788,-0.051598608857587214,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-20.0,-41814.19921875,1,ready,,,0.0,,0.622956995522085,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,WDC,178.0,586.4500122070312,104388.10217285156,0.1235251667038092,334.6171685076273,44826.2461784939,36742.05032979925,2026-02-02,2026-05-01,144,2,178.0,367.9445704770892,target_rebalance,future_winner,0.111729133898428,0.14636067139891507,-0.01179603280538119,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-9383.2001953125,1,ready,,,0.0,,0.569306628185265,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,MRVL,360.0,266.7699890136719,96037.19604492188,0.1136433214541247,164.9499969482422,36655.19714355469,-7548.294616127015,2026-05-01,2026-05-01,56,1,360.0,164.9499969482422,target_rebalance,future_winner,0.0862774628742756,0.03115545699728944,-0.027365858579849106,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-86.0,-22942.21905517578,1,ready,,,0.0,,0.6262040909103284,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,STM,1330.0,71.41999816894531,94988.59756469728,0.112402487495283,55.68721008300781,20924.608154296875,55.925388321876525,2026-05-01,2026-05-01,56,1,1330.0,55.68721008300781,target_rebalance,early_scout,0.1074262101410119,0.038792432680910316,-0.0049762773542711,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-58.0,-4142.359893798828,1,ready,,,0.0,,0.5551853685693756,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,CIEN,120.0,479.5,57540.0,0.0680885842753225,382.2019763799033,11675.762834411602,27834.19490116502,2026-03-02,2026-05-01,116,2,120.0,406.685001373291,target_rebalance,future_winner,0.0936777770248297,0.11086853778898109,0.025589192749507203,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,45.0,21577.5,1,ready,,,0.0,,0.616854109683201,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,MU,40.0,1132.3299560546875,45293.1982421875,0.0535966240113325,462.6610823151413,26786.75494958185,24108.62811442114,2026-01-02,2026-05-01,175,2,40.0,468.4602241516113,target_rebalance,future_winner,0.0320243536934063,0.011564241009437362,-0.021572270317926197,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-18117.279296875,1,ready,,,0.0,,0.6094364305315095,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,LITE,46.0,816.97998046875,37581.0791015625,0.0444706720814094,299.7337845685832,23793.325011407676,73371.17458263224,2026-02-02,2026-05-01,144,2,46.0,457.7576207699983,target_rebalance,"future_winner,unassigned",0.0645012514635407,0.06480734922026885,0.0200305793821313,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,20.0,16339.599609375,1,ready,,,0.0,,0.5900280236805371,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,ON,382.0,90.6500015258789,34628.30058288574,0.0409765721680399,103.02999877929688,-4729.158950805664,542.539843282699,2026-05-01,2026-05-01,56,1,382.0,103.02999877929688,target_rebalance,future_winner,0.0572038170400792,0.020656739344202285,0.016227244872039304,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,151.0,13688.150230407717,1,ready,,,0.0,,0.5966250395968449,0.0,0.4583333333333333,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,PWR,49.0,687.8699951171875,33705.62976074219,0.0398847516947708,742.2100219726562,-2662.6613159179688,1155.741098403931,2026-05-01,2026-05-01,56,1,49.0,742.2100219726562,target_rebalance,future_winner,0.0533379469051217,0.01926074383466482,0.013453195210350898,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,16.0,11005.919921875,1,ready,,,0.0,,0.5302978194920761,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1854.22998046875,22250.759765625,0.0263299049616217,1866.2886962890625,-144.70458984375,0.0,2026-05-01,2026-05-01,56,1,12.0,1866.2886962890625,target_rebalance,future_winner,0.0348247881785043,0.0125754994918679,0.008494883216882597,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,5562.68994140625,1,ready,,,0.0,,0.558920860990401,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,COHR,53.0,380.55999755859375,20169.67987060547,0.0238673087882516,278.2324529683815,5423.35986328125,8409.024634742736,2025-12-01,2026-05-01,207,3,53.0,298.67169880417157,target_rebalance,"future_winner,unassigned",0.0256392603663189,0.009258534583349763,0.0017719515780672997,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,1141.6799926757812,1,ready,,,0.0,,0.4497443605194434,0.0,0.4166666666666667,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
2026-06-26,current_broker_ledger_mark_to_market,main,equity,TER,28.0,436.8599853515625,12232.07958984375,0.0144745391382608,217.88799723302543,6131.215667319038,14458.424460444716,2026-01-02,2026-03-02,175,2,28.0,275.00180925641735,target_rebalance,"future_winner,unassigned",0.0138729802920905,0.0050096401367794455,-0.0006015588461703008,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-436.8599853515625,1,ready,,,0.0,,0.5207363918143106,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,yellow,0.09772861632791847,0.11804407553648864,0.02031545920857017,0.05,no_big_cash_without_second_confirmation,2.0,
