as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-06-26,current_broker_ledger_mark_to_market,main,equity,SNDK,70.0,2090.7099609375,146349.697265625,0.173179417725729,757.0034415108817,93359.45635986328,1941.789737548828,2026-03-02,2026-05-01,116,2,70.0,757.0034415108817,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,WDC,178.0,586.4500122070312,104388.10217285156,0.1235251667038092,334.6171685076273,44826.2461784939,36742.05032979925,2026-02-02,2026-05-01,144,2,178.0,367.9445704770892,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,MRVL,360.0,266.7699890136719,96037.19604492188,0.1136433214541247,164.9499969482422,36655.19714355469,-7548.294616127015,2026-05-01,2026-05-01,56,1,360.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,STM,1330.0,71.41999816894531,94988.59756469728,0.112402487495283,55.68721008300781,20924.608154296875,55.925388321876525,2026-05-01,2026-05-01,56,1,1330.0,55.68721008300781,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,CIEN,120.0,479.5,57540.0,0.0680885842753225,382.2019763799033,11675.762834411602,27834.19490116502,2026-03-02,2026-05-01,116,2,120.0,406.685001373291,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,MU,40.0,1132.3299560546875,45293.1982421875,0.0535966240113325,462.6610823151413,26786.75494958185,24108.62811442114,2026-01-02,2026-05-01,175,2,40.0,468.4602241516113,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,LITE,46.0,816.97998046875,37581.0791015625,0.0444706720814094,299.7337845685832,23793.325011407676,73371.17458263224,2026-02-02,2026-05-01,144,2,46.0,457.7576207699983,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,ON,382.0,90.6500015258789,34628.30058288574,0.0409765721680399,103.02999877929688,-4729.158950805664,542.539843282699,2026-05-01,2026-05-01,56,1,382.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,PWR,49.0,687.8699951171875,33705.62976074219,0.0398847516947708,742.2100219726562,-2662.6613159179688,1155.741098403931,2026-05-01,2026-05-01,56,1,49.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
2026-06-26,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1854.22998046875,22250.759765625,0.0263299049616217,1866.2886962890625,-144.70458984375,0.0,2026-05-01,2026-05-01,56,1,12.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit
