rebalance_date,ticker,Name,sector,weight,target_weight,leader_selection_score,leader_tier,leader_state,warning_streak,exit_streak,market_leader_tape_score,sector_leadership_score,future_winner_confirmation_score,smart_money_confirmation_score,smart_money_confirmation_boost,smart_money_evidence_confidence,leader_chase_risk_score,chase_risk_weight_scale,effective_single_weight_cap,liquidity_capacity_score,liquidity_capacity_weight_cap,risk_mode,market_regime,gross_exposure_cap,risk_overlay_reason,benchmark_risk_score,selection_reason,residual_cash_reason,was_prev_holding,holding_months,portfolio_kind,variant_id,target_n,target_stock_names,weighting_mode,active_rebalance_interval_months,single_cap,subindustry_cap,theme_cap,rs_spy_1w,rs_qqq_1w,rs_smh_1w,rs_soxx_1w,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_1m,rs_smh_3m,rs_smh_6m,rs_soxx_1m,rs_soxx_3m,rs_soxx_6m,rs_benchmark_1w,rs_benchmark_1m,rs_benchmark_3m,rs_benchmark_6m,rs_semis_1w,rs_semis_1m,rs_semis_3m,rs_semis_6m,rs_price_coverage_flag,crisis_governed_target_book,research_only,governor_mode,crisis_score,raw_crisis_score,crisis_zone,target_cash_floor,event_reason,cash_hard_gate_enabled,cash_hard_gate_allowed,cash_hard_gate_reason,liquidity_confirmation_score,market_trend_damage_score,credit_stress_score,shakeout_guard_score
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.021531704982963314,0.0215317049829633,1.0106678943313478,DUAL_LEADER,HOLD,0.0,0.0,1.5299868737207067,0.4773011194945008,0.4249409707394465,0.0,0.0,1.0,0.3079335814312436,1.0,0.12,0.9428773020984134,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0549808846675528,0.0520542813556929,0.0404926140900528,0.028423579171521,0.0822145335926294,0.1787856127862073,0.3011037186732841,0.0822145335926294,0.1787856127862073,0.3011037186732841,0.2372253482009439,0.2281421857966517,0.2663104807336001,0.0822145335926294,0.1787856127862073,0.3011037186732841,0.0535175830116228,0.0822145335926294,0.1787856127862073,0.3011037186732841,0.0344580966307869,0.1597199408967866,0.2034638992914295,0.2837070997034421,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,ARMK,ARAMARK,Consumer Discretionary,0.019428240626825515,0.0194282406268255,0.9716418990322097,SECTOR_LEADER,HOLD,0.0,0.0,2.188604747717957,0.022321200678754,0.1701804715682177,0.0612754066169589,0.2321090259596118,1.0,0.0381199082194393,1.0,0.0867413404689233,0.1302560047734805,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"SECTOR_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1289021599217101,0.1259755566098502,0.1144138893442102,0.1023448544256784,0.1323931000774014,0.1435204737307001,-0.0563779524857335,0.1323931000774014,0.1435204737307001,-0.0563779524857335,0.2874039146857159,0.1928770467411444,-0.0911711904254175,0.1323931000774014,0.1435204737307001,-0.0563779524857335,0.1274388582657802,0.1323931000774014,0.1435204737307001,-0.0563779524857335,0.1083793718849443,0.2098985073815586,0.1681987602359222,-0.0737745714555755,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.01647941677981741,0.0164794167798174,0.913179377239236,DUAL_LEADER,HOLD,0.0,0.0,1.1768813704548091,0.8610702508064773,0.2573244376244466,0.08276267451136,0.6411924872253806,1.0,0.0611103352878667,1.0,0.0491339755741163,-0.8590895849887972,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0222913763281541,0.0193647730162942,0.0078031057506542,-0.0042659291678776,0.0254606652092974,0.2173763632976371,0.3333475100972567,0.0254606652092974,0.2173763632976371,0.3333475100972567,0.180471479817612,0.2667329363080815,0.2985542721575727,0.0254606652092974,0.2173763632976371,0.3333475100972567,0.0208280746722241,0.0254606652092974,0.2173763632976371,0.3333475100972567,0.0017685882913883,0.1029660725134547,0.2420546498028593,0.3159508911274147,True,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,BLD,TOPBUILD CORP,Consumer Discretionary,0.01817912426798141,0.0181791242679814,0.9474604921046604,DUAL_LEADER,HOLD,0.0,0.0,1.9121933009351055,0.8610702508064773,0.3884558087954523,0.0222177022902376,0.0,1.0,0.1165855374831366,1.0,0.0673130998420977,-0.9910589144666466,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0211620693399372,0.0182354660280773,0.0066737987624373,-0.0053952361560944,0.1133426972011051,0.3198467337751041,0.5595119769332026,0.1133426972011051,0.3198467337751041,0.5595119769332026,0.2683535118094197,0.3692033067855484,0.5247187389935186,0.1133426972011051,0.3198467337751041,0.5595119769332026,0.0196987676840073,0.1133426972011051,0.3198467337751041,0.5595119769332026,0.0006392813031714,0.1908481045052624,0.3445250202803263,0.5421153579633606,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,CASH,Cash,Cash,0.2876229603523909,0.2876229603523907,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,CMS,CMS ENERGY CORP,Utilities,0.015584802898065811,0.0155848028980658,0.8944241308608094,DUAL_LEADER,HOLD,0.0,0.0,0.4352238383458855,0.3727524584550964,0.2803664881347307,0.1041676697168036,1.0487096071334772,1.0,0.2479271460816632,1.0,0.0326545587942989,-0.5925455398760466,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0068157523332078,0.0038891490213479,-0.007672518244292,-0.0197415531628238,0.0277123326965764,0.0444292821924243,0.1120820279472571,0.0277123326965764,0.0444292821924243,0.1120820279472571,0.1827231473048909,0.0937858552028686,0.077288790007573,0.0277123326965764,0.0444292821924243,0.1120820279472571,0.0053524506772779,0.0277123326965764,0.0444292821924243,0.1120820279472571,-0.0137070357035579,0.1052177400007337,0.0691075686976464,0.094685408977415,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,FICO,FAIR ISAAC CORP,Information Technology,0.03068291457443172,0.0306829145744317,1.1615802146673218,DUAL_LEADER,HOLD,0.0,0.0,1.3460082443919092,1.8986255292508945,0.4438307807385143,0.0488649905497327,0.0,1.0,0.108914558462613,1.0,0.12,-0.2918843945108805,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0271320963655459,0.024205493053686,0.012643825788046,0.0005747908695141,0.092284978085134,0.1761665940967447,0.6657284109050006,0.092284978085134,0.1761665940967447,0.6657284109050006,0.2472957926934485,0.2255231671071891,0.6309351729653165,0.092284978085134,0.1761665940967447,0.6657284109050006,0.0256687947096159,0.092284978085134,0.1761665940967447,0.6657284109050006,0.00660930832878,0.1697903853892912,0.2008448806019669,0.6483317919351586,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.02989662960914802,0.029896629609148,1.149588498974025,DUAL_LEADER,SHAKEOUT_GUARD,0.0,0.0,0.0899077244011576,0.4361589046534098,0.5076775668243905,0.0905749919549909,0.7899266062419831,1.0,0.1836615557011097,1.0,0.12,1.7521234889642217,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0072384540210763,0.0043118507092164,-0.0072498165564235,-0.0193188514749553,-0.0450200481787685,0.032908643239973,0.1107710723485899,-0.0450200481787685,0.032908643239973,0.1107710723485899,0.109990766429546,0.0822652162504173,0.0759778344089058,-0.0450200481787685,0.032908643239973,0.1107710723485899,0.0057751523651464,-0.0450200481787685,0.032908643239973,0.1107710723485899,-0.0132843340156894,0.0324853591253887,0.0575869297451951,0.0933744533787478,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,HEI,HEICO CORP,Industrials,0.08612561897100976,0.0861256189710097,1.7670539382746466,DUAL_LEADER,HOLD,0.0,0.0,3.179624932321962,0.572275343741599,0.5935879780464999,0.0255346426416754,0.0,1.0,0.2153312613981296,1.0,0.12,-0.1924123816944334,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1944567436128699,0.19153014030101,0.17996847303537,0.1678994381168381,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.3328657974025791,0.3461782507894873,0.4612112699939101,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.1929934419569399,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.173933955576104,0.2553603900984219,0.3214999642842651,0.4786078889637521,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.06737886352228044,0.0673788635222804,1.6096637073274378,DUAL_LEADER,HOLD,0.0,0.0,0.7514672865983032,0.8341965595006421,0.5935879780464999,0.0861979022383581,0.706593768379543,1.0,0.0209529937389381,1.0,0.1,0.7260696714038992,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0265970649852018,0.0236704616733419,0.0121087944077019,3.97594891701214e-05,0.01101531952855,0.1082123158441421,0.3072683083375751,0.01101531952855,0.1082123158441421,0.3072683083375751,0.1660261341368645,0.1575688888545864,0.2724750703978911,0.01101531952855,0.1082123158441421,0.3072683083375751,0.0251337633292719,0.01101531952855,0.1082123158441421,0.3072683083375751,0.006074276948436,0.0885207268327072,0.1328906023493642,0.2898716893677331,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-05-31,MELI,MercadoLibre,Internet,0.038592050873903425,0.0385920508739034,1.2745616821175592,DUAL_LEADER,HOLD,0.0,0.0,1.726468327623999,1.106621200226741,0.5935879780464999,0.1354104378304965,1.6435223019016016,1.0,0.1767594372429891,1.0,0.12,1.030799684206488,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,-0.0106209388977827,-0.0135475422096426,-0.0251092094752826,-0.0371782443938144,0.1769851393569721,0.2632184948788256,0.719884292269932,0.1769851393569721,0.2632184948788256,0.719884292269932,0.3319959539652867,0.31257506788927,0.685091054330248,0.1769851393569721,0.2632184948788256,0.719884292269932,-0.0120842405537126,0.1769851393569721,0.2632184948788256,0.719884292269932,-0.0311437269345485,0.2544905466611294,0.2878967813840478,0.70248767330009,False,True,True,conservative,0.03999999999999999,0.03999999999999999,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
