portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-S-SYY-85f766bfdd1a,SYY,SELL,9.0,72.44000244140625,72.25890243530274,651.9600219726562,1.6299000549316407,650.3301219177246,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-S-PEN-5bf3cdc0e924,PEN,SELL,2.0,322.2300109863281,321.4244359588623,644.4600219726562,1.6111500549316409,642.8488719177246,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-S-STE-b7247f48501e,STE,SELL,3.0,207.4499969482422,206.9313719558716,622.3499908447266,1.5558749771118163,620.7941158676148,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-S-CCJ-1e59ee061c79,CCJ,SELL,5.0,116.75,116.458125,583.75,1.459375,582.290625,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-S-NOC-6b46a2e1c9d3,NOC,SELL,1.0,549.52001953125,548.1462194824219,549.52001953125,1.373800048828125,548.1462194824219,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-GEV-5e4564a85b8c,GEV,BUY,44.0,1040.1500244140625,1042.7503994750975,45766.60107421875,114.41650268554687,-45881.0175769043,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-GOOGL-440478899453,GOOGL,BUY,114.0,400.7999877929688,401.8019877624512,45691.19860839844,114.2279965209961,-45805.42660491944,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-UMC-10ccb6bb0602,UMC,BUY,1682.0,15.420000076293944,15.45855007648468,25936.440128326416,64.84110032081604,-26001.281228647236,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-NXPI-2be48727e8e2,NXPI,BUY,87.0,294.75,295.486875,25643.25,64.108125,-25707.358125,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-PWR-013dbb45f165,PWR,BUY,34.0,745.0,746.8625,25330.0,63.325,-25393.325,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-TXN-db950ef046e9,TXN,BUY,70.0,287.79998779296875,288.51948776245115,20145.99914550781,50.36499786376953,-20196.364143371586,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-GLW-8e5d0c240fdd,GLW,BUY,104.0,186.94000244140625,187.40735244750977,19441.76025390625,48.604400634765625,-19490.364654541016,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-TKR-1a50170be009,TKR,BUY,129.0,117.97000122070312,118.26492622375488,15218.130157470703,38.04532539367676,-15256.17548286438,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-MLI-c9d8b61d2e8b,MLI,BUY,108.0,140.8300018310547,141.18207683563233,15209.640197753906,38.02410049438477,-15247.664298248292,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-HPE-c45048cc8944,HPE,BUY,439.0,31.350000381469727,31.4283753824234,13762.65016746521,34.406625418663026,-13797.056792883874,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-AKAM-a3fcf8384990,AKAM,BUY,93.0,147.7100067138672,148.07928173065184,13737.030624389648,34.34257656097412,-13771.373200950622,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-ON-8f5deb8e2470,ON,BUY,133.0,103.1999969482422,103.4579969406128,13725.599594116213,34.31399898529053,-13759.9135931015,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-ENTG-cbc76c52ac42,ENTG,BUY,92.0,149.11000061035156,149.48277561187743,13718.120056152344,34.29530014038086,-13752.415356292724,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-FTI-e096833d28ae,FTI,BUY,185.0,70.1500015258789,70.3253765296936,12977.750282287598,32.444375705719,-13010.194657993316,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-VRT-417df3d47579,VRT,BUY,32.0,339.9700012207031,340.81992622375486,10879.0400390625,27.19760009765625,-10906.237639160156,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,7183c644ccdb18b70661502037d92164e44fe19e61abf0e29b0f6e41e4d16739,r1k-M-20260508-B-PR-649fa362eaa0,PR,BUY,252.0,19.71999931335449,19.76929931163788,4969.439826965332,12.42359956741333,-4981.8634265327455,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-S-ETR-13ef60042afa,ETR,SELL,2523.0,111.58999633789062,111.31102134704592,281541.56076049805,703.8539019012451,280837.7068585968,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-S-PR-0eb014745c5a,PR,SELL,13250.0,19.71999931335449,19.670699315071108,261289.99090194705,653.2249772548676,260636.76592469212,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-S-PEG-3f0966df0cb0,PEG,SELL,1734.0,77.12999725341797,76.93717226028443,133743.41523742676,334.3585380935669,133409.0566993332,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-B-ON-000157f7cdad,ON,BUY,2106.0,103.1999969482422,103.4579969406128,217339.19357299805,543.3479839324951,-217882.54155693052,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-B-MU-799f211f7425,MU,BUY,240.0,746.8099975585938,748.6770225524901,179234.3994140625,448.08599853515625,-179682.48541259766,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-B-WDC-459fb11d6831,WDC,BUY,368.0,480.0,481.2,176640.0,441.6,-177081.6,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,14296fd8f7c6e0f5587c6baed2bef577635c82fc4831802f6bf574582b7c6efa,r1k-C-20260508-B-SNDK-5ce63b356318,SNDK,BUY,64.0,1562.3399658203125,1566.2458157348633,99989.7578125,249.97439453125,-100239.73220703124,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
