rebalance_date,ticker,weight,target_weight,sector,industry_group,primary_lane,holding_state,hold_replace_decision,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,selection_confirmation_score,breakout_setup_quality_score,volatility_contraction_score,rs_benchmark_1m,ticker_ret_1m,rs_benchmark_3m,ticker_ret_3m,atr14_pct,price_above_ma50,price_above_ma200,spy_1m_return,qqq_1m_return,benchmark_risk_score,linked_mdd_position_pnl_usd
2020-01-31,AMD,0.12,0.12,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.3559666666666666,0.5473897401418072,-0.165539022063468,0.0098678485271018,0.0248582506427423,0.2952729519331073,0.3852048210217811,0.038373865979783,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-10723.780612945557
2020-01-31,NOW,0.12,0.12,Information Technology,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.6714100638395685,-0.2105598189447637,0.183047336660158,0.1980377387757985,0.2779805345015479,0.3679124035902217,0.0244022405756346,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-7386.6237449646
2020-01-31,PENN,0.0561538461538461,0.0561538461538461,Consumer Discretionary,Hotels Restaurants & Leisure,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.5359657008769305,-0.3918033688604392,0.152067522257686,0.1670579243733265,0.3092238696868655,0.3991557387755393,0.0434605568641409,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-7377.219671726227
2020-01-31,PCTY,0.0561538461538461,0.0561538461538461,Industrials,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,1.0,0.6033463413875045,-0.0724127107352279,0.1594012528094076,0.1743916549250481,0.2930116153153489,0.3829434844040227,0.027686944824106,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-5640.38981628418
2020-01-31,FTNT,0.0561538461538461,0.0561538461538461,Information Technology,Software - Infrastructure,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.6639886669854907,0.1890906166273167,0.0655641725599818,0.0805545746756224,0.3244869707260823,0.4144188398147561,0.022556720101141,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-5372.592050552368
2020-01-31,PAYC,0.0561538461538461,0.0561538461538461,Industrials,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.521804590086734,0.0941970251885829,0.1867014316253526,0.2016918337409932,0.4141572902731035,0.5040891593617773,0.0431462992208066,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-5013.379089355469
2020-01-31,QRVO,0.0561538461538461,0.0561538461538461,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.4159863163249844,0.2668796449690774,-0.1042100738619841,-0.0892196717463436,0.2192444827700169,0.3091763518586907,0.0409327639508258,0.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-4940.039932250977
2020-01-31,SHOP,0.0561538461538461,0.0561538461538461,Software,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.1861666666666666,0.7147841877728078,0.2348732489393631,0.1562456402208026,0.1712360423364431,0.3950954412699804,0.4850273103586542,0.0330754656351334,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-4532.194000244141
2020-01-31,TSLA,0.0561538461538461,0.0561538461538461,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.414925,0.5437404816284678,-0.3204102632905621,0.5401694552278284,0.5551598573434691,0.975894369830904,1.0658262389195778,0.0460014038769898,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-4442.349086761475
2020-01-31,DXCM,0.0561538461538461,0.0561538461538461,Health Care,Medical Devices,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.414925,0.8214285714285715,0.6719059704455117,0.0856313129529538,0.1006217150685944,0.4709472246991572,0.560879093787831,0.0314107775210697,1.0,1.0,-0.000403493993775,0.0303842982250561,0.0,-3933.919723510742
