book,journey_tag,count,avg_run_months,avg_total_return,total_weighted_contribution
concentrated_grid_presence,normal,410,2.607317073170732,0.04616839626440942,8.450564040241126
concentrated_grid_presence,short_big_win_review,27,2.7777777777777777,0.3572451769203188,2.407695934547814
concentrated_grid_presence,long_winner,8,8.5,0.7515251855136071,2.1773156807693974
concentrated_grid_presence,quick_loss,7,2.0,-0.12402966828000017,-0.0344371384174456
concentrated_grid_presence,open_winner_hold,1,6.0,0.6317744522138637,0.28637789651486883
lifecycle_review_overlay_main,normal,145,4.655172413793103,0.046794280430486904,0.26381892021017495
lifecycle_review_overlay_main,long_winner,16,13.4375,1.0592073331615628,1.3170050114608811
lifecycle_review_overlay_main,quick_loss,6,2.0,-0.1294756844390303,-0.04922667406132507
lifecycle_review_overlay_main,open_stale_watch,3,8.666666666666666,0.20157934806805497,0.06781412466367823
main_v2_research,normal,396,1.702020202020202,0.03713176661520905,1.1646588640625795
main_v2_research,quick_loss,75,1.2266666666666666,-0.1536562724229453,-0.7456822137900391
main_v2_research,short_big_win_review,29,1.9655172413793103,0.33148151710583706,0.6487376652450927
main_v2_research,long_winner,8,8.0,1.0715683811365264,0.5401223139720084
main_v2_research,open_winner_hold,1,8.0,3.6944847908747738,0.14047558725309878
monster_lifecycle_concentrated,normal,106,4.339622641509434,0.05724430207288306,0.5756884123248753
monster_lifecycle_concentrated,quick_loss,27,1.3333333333333333,-0.14912430168099566,-0.10962374123698035
monster_lifecycle_concentrated,long_winner,6,8.333333333333334,0.7235796279513735,0.5729596477067129
monster_lifecycle_concentrated,short_big_win_review,3,3.0,0.36981084880567977,0.0828949602277203
monster_lifecycle_main,normal,158,4.651898734177215,0.050777230372147875,0.46694285684558107
monster_lifecycle_main,quick_loss,32,1.34375,-0.15330559819261824,-0.0894743363146581
monster_lifecycle_main,long_winner,7,11.714285714285714,0.8864479229423701,0.6564979518826334
monster_lifecycle_main,short_big_win_review,3,3.0,0.3201872866051992,0.0467118500347629
monster_lifecycle_main,open_winner_hold,1,8.0,0.8361808263837633,0.0862638686151774
production_main,normal,691,2.532561505065123,0.03850013861892706,1.2134425872807135
production_main,short_big_win_review,42,2.142857142857143,0.35464089062356047,0.462199272938398
production_main,long_winner,12,9.583333333333334,0.7860705585037265,0.47139803801784064
production_main,quick_loss,6,2.0,-0.12555491308208894,-0.030110559646110202
