priority,source,book,ticker,action,journey_tag,entry_date,exit_date,status,months_held,total_return,recent_3m_return,max_weight,reason
85,holding_history,monster_lifecycle_main,NEM,study_premature_exit_or_fast_capture,short_big_win_review,2025-08-29,2025-10-31,closed,3,0.21934059444175724,0.21934059444175724,0.0379146919431279,historical_short_big_win_review
85,holding_history,main_v2_research,RVMD,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2025-12-31,closed,1,0.22007719476221976,0.22007719476221976,0.1347455270733963,historical_short_big_win_review
85,holding_history,main_v2_research,MELI,study_premature_exit_or_fast_capture,short_big_win_review,2017-12-29,2018-01-31,closed,2,0.2208573412516852,0.2208573412516852,0.1265488172770391,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,RNG,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-04-30,closed,1,0.22109499609668748,0.22109499609668748,0.0777571516934004,historical_short_big_win_review
85,holding_history,main_v2_research,TSCO,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-04-30,closed,1,0.22120546200694524,0.22120546200694524,0.1130331886132414,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,DAL,study_premature_exit_or_fast_capture,short_big_win_review,2024-02-29,2024-04-30,closed,3,0.2215166516919702,0.2215166516919702,0.1462136975103957,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CRWD,study_premature_exit_or_fast_capture,short_big_win_review,2021-05-28,2021-07-30,closed,3,0.22393946355748184,0.22393946355748184,1.0,historical_short_big_win_review
85,holding_history,main_v2_research,FTI,study_premature_exit_or_fast_capture,short_big_win_review,2026-01-30,2026-01-30,closed,1,0.22554593379554877,0.22554593379554877,0.0211526645636251,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,TSCO,study_premature_exit_or_fast_capture,short_big_win_review,2022-09-30,2022-10-31,closed,2,0.2258903533079475,0.2258903533079475,0.2568158978508117,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,PANW,study_premature_exit_or_fast_capture,short_big_win_review,2020-11-30,2021-01-29,closed,3,0.22667108783574208,0.22667108783574208,0.0960714510411658,historical_short_big_win_review
85,holding_history,production_main,URI,study_premature_exit_or_fast_capture,short_big_win_review,2022-12-30,2022-12-30,closed,1,0.22734111963113923,0.22734111963113923,0.024191563596401,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,OLLI,study_premature_exit_or_fast_capture,short_big_win_review,2018-05-31,2018-07-31,closed,3,0.22759103155075144,0.22759103155075144,0.0839237012671748,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,TSCO,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-04-30,closed,1,0.22885763925204072,0.22885763925204072,0.1347531086910038,historical_short_big_win_review
85,holding_history,production_main,RVMD,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.22892012758544444,0.22892012758544444,0.04,historical_short_big_win_review
85,holding_history,main_v2_research,CIEN,study_premature_exit_or_fast_capture,short_big_win_review,2025-11-28,2025-11-28,closed,1,0.22926626087970292,0.22926626087970292,0.07319876119752,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,VRTX,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-04-30,closed,2,0.22962269270959612,0.22962269270959612,0.066505320516069,historical_short_big_win_review
85,holding_history,production_main,CBRE,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-11-30,closed,2,0.23116175050292487,0.23116175050292487,0.0267597188205849,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CORT,study_premature_exit_or_fast_capture,short_big_win_review,2024-09-30,2024-10-31,closed,2,0.23228852016941248,0.23228852016941248,0.2790155729147218,historical_short_big_win_review
85,holding_history,main_v2_research,THC,study_premature_exit_or_fast_capture,short_big_win_review,2025-04-30,2025-05-30,closed,2,0.23237477189302402,0.23237477189302402,0.1277777436851796,historical_short_big_win_review
85,holding_history,main_v2_research,COHR,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2025-12-31,closed,1,0.23409571546189323,0.23409571546189323,0.0384752837809313,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CROX,study_premature_exit_or_fast_capture,short_big_win_review,2021-06-30,2021-08-31,closed,3,0.23554603854389677,0.23554603854389677,0.1068530721451214,historical_short_big_win_review
85,holding_history,production_main,WFRD,study_premature_exit_or_fast_capture,short_big_win_review,2023-06-30,2023-06-30,closed,1,0.23902604814353556,0.23902604814353556,0.0399999999999999,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,AIT,study_premature_exit_or_fast_capture,short_big_win_review,2024-09-30,2024-10-31,closed,2,0.2395612024839897,0.2395612024839897,0.0799402897426673,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,LPX,study_premature_exit_or_fast_capture,short_big_win_review,2022-09-30,2022-10-31,closed,2,0.24099185597416461,0.24099185597416461,0.0946285290251534,historical_short_big_win_review
85,holding_history,main_v2_research,DKS,study_premature_exit_or_fast_capture,short_big_win_review,2024-02-29,2024-02-29,closed,1,0.24154983531438146,0.24154983531438146,0.0593645249763903,historical_short_big_win_review
85,holding_history,main_v2_research,FIVE,study_premature_exit_or_fast_capture,short_big_win_review,2018-07-31,2018-08-31,closed,2,0.24539801410325968,0.24539801410325968,0.15,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CHRW,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-04-30,closed,2,0.2461490384267171,0.2461490384267171,0.0597067637049473,historical_short_big_win_review
85,holding_history,production_main,LNG,study_premature_exit_or_fast_capture,short_big_win_review,2022-01-31,2022-02-28,closed,2,0.2476908417848247,0.2476908417848247,0.0392383843342774,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,OLN,study_premature_exit_or_fast_capture,short_big_win_review,2022-03-31,2022-04-29,closed,2,0.2506345770424798,0.2506345770424798,0.1360244142879858,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,MU,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.25149052239025926,0.25149052239025926,0.5000000000000001,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,MSGS,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.25303021940912207,0.25303021940912207,0.1418383030611452,historical_short_big_win_review
85,holding_history,lifecycle_review_overlay_main,MSGS,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.25303021940912207,0.25303021940912207,0.0346509262248507,historical_short_big_win_review
85,holding_history,production_main,MSGS,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.25303021940912207,0.25303021940912207,0.04,historical_short_big_win_review
85,holding_history,main_v2_research,MLI,study_premature_exit_or_fast_capture,short_big_win_review,2025-07-31,2025-09-30,closed,3,0.25464992891641036,0.25464992891641036,0.0503620917225375,historical_short_big_win_review
85,holding_history,main_v2_research,SSD,study_premature_exit_or_fast_capture,short_big_win_review,2023-10-31,2023-10-31,closed,1,0.2574564037707354,0.2574564037707354,0.0783560783912556,historical_short_big_win_review
85,holding_history,production_main,VST,study_premature_exit_or_fast_capture,short_big_win_review,2024-09-30,2024-11-29,closed,3,0.2599321298273678,0.2599321298273678,0.0435905711394759,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,MELI,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-10-30,closed,1,0.26563918895545857,0.26563918895545857,0.0673567153441778,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,MTCH,study_premature_exit_or_fast_capture,short_big_win_review,2018-12-31,2018-12-31,closed,1,0.27175467674269305,0.27175467674269305,0.0555555555555555,historical_short_big_win_review
85,holding_history,production_main,ALGN,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-11-30,closed,2,0.2719508854158539,0.2719508854158539,0.0241810838376192,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,DOCU,study_premature_exit_or_fast_capture,short_big_win_review,2020-06-30,2020-06-30,closed,1,0.27719708742016413,0.27719708742016413,0.0780163174340562,historical_short_big_win_review
85,holding_history,production_main,P,study_premature_exit_or_fast_capture,short_big_win_review,2024-04-30,2024-05-31,closed,2,0.2775680650200838,0.2775680650200838,0.032593590756011,historical_short_big_win_review
85,holding_history,main_v2_research,UEC,study_premature_exit_or_fast_capture,short_big_win_review,2025-08-29,2025-08-29,closed,1,0.2776177123615615,0.2776177123615615,0.0361367934037199,historical_short_big_win_review
85,holding_history,main_v2_research,NOW,study_premature_exit_or_fast_capture,short_big_win_review,2023-04-28,2023-06-30,closed,3,0.2815890527611735,0.2815890527611735,0.1319772795956719,historical_short_big_win_review
85,holding_history,main_v2_research,JD,study_premature_exit_or_fast_capture,short_big_win_review,2020-07-31,2020-09-30,closed,3,0.2825002187373329,0.2825002187373329,0.0919129172765531,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,ETSY,study_premature_exit_or_fast_capture,short_big_win_review,2021-08-31,2021-10-29,closed,3,0.2829446906049564,0.2829446906049564,0.0809547328871815,historical_short_big_win_review
85,holding_history,production_main,INTU,study_premature_exit_or_fast_capture,short_big_win_review,2023-10-31,2023-12-29,closed,3,0.283710483470738,0.283710483470738,0.0458910737663276,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,JBL,study_premature_exit_or_fast_capture,short_big_win_review,2023-05-31,2023-07-31,closed,3,0.28555454684247317,0.28555454684247317,0.1349024973985864,historical_short_big_win_review
85,holding_history,production_main,FLEX,study_premature_exit_or_fast_capture,short_big_win_review,2023-10-31,2023-12-29,closed,3,0.286129530446974,0.286129530446974,0.055912866899543,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,PTC,study_premature_exit_or_fast_capture,short_big_win_review,2020-11-30,2021-01-29,closed,3,0.28899974033139664,0.28899974033139664,0.0652062460232458,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,AMAT,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2026-02-27,open,3,0.2944460449229276,0.2944460449229276,0.1712901486302203,historical_short_big_win_review
85,holding_history,main_v2_research,TER,study_premature_exit_or_fast_capture,short_big_win_review,2025-12-31,2025-12-31,closed,1,0.2953987782437737,0.2953987782437737,0.0252309714406911,historical_short_big_win_review
85,holding_history,production_main,LNG,study_premature_exit_or_fast_capture,short_big_win_review,2022-06-30,2022-08-31,closed,3,0.2981200336925618,0.2981200336925618,0.0535315766274129,historical_short_big_win_review
85,holding_history,production_main,FTNT,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-05-29,closed,2,0.2994131075329165,0.2994131075329165,0.0400813996099379,historical_short_big_win_review
85,holding_history,main_v2_research,VRT,study_premature_exit_or_fast_capture,short_big_win_review,2025-09-30,2025-09-30,closed,1,0.3000269603325465,0.3000269603325465,0.054131457555868,historical_short_big_win_review
85,holding_history,main_v2_research,CIEN,study_premature_exit_or_fast_capture,short_big_win_review,2025-09-30,2025-09-30,closed,1,0.3045617789987065,0.3045617789987065,0.0673999417650076,historical_short_big_win_review
85,holding_history,production_main,LITE,study_premature_exit_or_fast_capture,short_big_win_review,2025-09-30,2025-09-30,closed,1,0.31053752350168695,0.31053752350168695,0.04,historical_short_big_win_review
85,holding_history,main_v2_research,TWLO,study_premature_exit_or_fast_capture,short_big_win_review,2020-05-29,2020-07-31,closed,3,0.31189292180689554,0.31189292180689554,0.15,historical_short_big_win_review
85,holding_history,main_v2_research,DUOL,study_premature_exit_or_fast_capture,short_big_win_review,2025-04-30,2025-04-30,closed,1,0.3119289701006607,0.3119289701006607,0.0326866605999735,historical_short_big_win_review
85,holding_history,production_main,DUOL,study_premature_exit_or_fast_capture,short_big_win_review,2025-04-30,2025-04-30,closed,1,0.3119289701006607,0.3119289701006607,0.0367679650379531,historical_short_big_win_review
85,holding_history,main_v2_research,WING,study_premature_exit_or_fast_capture,short_big_win_review,2024-01-31,2024-02-29,closed,2,0.33236941605745174,0.33236941605745174,0.0612914914197806,historical_short_big_win_review
85,holding_history,production_main,CNQ,study_premature_exit_or_fast_capture,short_big_win_review,2026-01-30,2026-02-27,open,2,0.33352063365164164,0.33352063365164164,0.0344772975125937,historical_short_big_win_review
85,holding_history,monster_lifecycle_concentrated,TRGP,study_premature_exit_or_fast_capture,short_big_win_review,2026-01-30,2026-03-31,open,3,0.3367451031577722,0.3367451031577722,0.32,historical_short_big_win_review
85,holding_history,monster_lifecycle_main,TRGP,study_premature_exit_or_fast_capture,short_big_win_review,2026-01-30,2026-03-31,open,3,0.3367451031577722,0.3367451031577722,0.18,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,FIVE,study_premature_exit_or_fast_capture,short_big_win_review,2018-07-31,2018-08-31,closed,2,0.3388820741918639,0.3388820741918639,0.0983447368212094,historical_short_big_win_review
85,holding_history,main_v2_research,PDD,study_premature_exit_or_fast_capture,short_big_win_review,2020-11-30,2020-12-31,closed,2,0.3411351446292703,0.3411351446292703,0.0816032455102595,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,BKNG,study_premature_exit_or_fast_capture,short_big_win_review,2024-08-30,2024-10-31,closed,3,0.3463546149633918,0.3463546149633918,1.0,historical_short_big_win_review
85,holding_history,production_main,DAR,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-11-30,closed,2,0.35582684049925994,0.35582684049925994,0.0419933478621212,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,CNM,study_premature_exit_or_fast_capture,short_big_win_review,2023-11-30,2024-01-31,closed,3,0.36076316540373576,0.36076316540373576,0.5136349781276116,historical_short_big_win_review
85,holding_history,production_main,AMZN,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-06-30,closed,3,0.36105359826130257,0.36105359826130257,0.059834123901225,historical_short_big_win_review
85,holding_history,production_main,TAL,study_premature_exit_or_fast_capture,short_big_win_review,2017-11-30,2018-01-31,closed,3,0.36314066477651274,0.36314066477651274,0.0477662424433732,historical_short_big_win_review
85,holding_history,monster_lifecycle_concentrated,AMD,study_premature_exit_or_fast_capture,short_big_win_review,2025-08-29,2025-10-31,closed,3,0.368211281043199,0.368211281043199,0.031055900621118,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,VST,study_premature_exit_or_fast_capture,short_big_win_review,2024-09-30,2024-10-31,closed,2,0.36949144546453017,0.36949144546453017,0.2151997657839445,historical_short_big_win_review
85,holding_history,main_v2_research,RGEN,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-04-30,closed,2,0.37733842803010953,0.37733842803010953,0.1287421021608993,historical_short_big_win_review
85,holding_history,main_v2_research,CIEN,study_premature_exit_or_fast_capture,short_big_win_review,2026-02-27,2026-03-31,open,2,0.3867546959501127,0.3867546959501127,0.0344666503630556,historical_short_big_win_review
85,holding_history,production_main,AMD,study_premature_exit_or_fast_capture,short_big_win_review,2018-07-31,2018-07-31,closed,1,0.396946599022697,0.396946599022697,0.0309097124710878,historical_short_big_win_review
85,holding_history,monster_lifecycle_concentrated,ROIV,study_premature_exit_or_fast_capture,short_big_win_review,2025-11-28,2026-01-30,closed,3,0.4044761622160682,0.4044761622160682,0.1116427432216906,historical_short_big_win_review
85,holding_history,monster_lifecycle_main,ROIV,study_premature_exit_or_fast_capture,short_big_win_review,2025-11-28,2026-01-30,closed,3,0.4044761622160682,0.4044761622160682,0.0672268907563025,historical_short_big_win_review
85,holding_history,production_main,XYZ,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-11-30,closed,2,0.4081961716277691,0.4081961716277691,0.0939295584304861,historical_short_big_win_review
85,holding_history,production_main,PDD,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-04-30,closed,1,0.4158969869463598,0.4158969869463598,0.0205102212973651,historical_short_big_win_review
85,holding_history,production_main,VST,study_premature_exit_or_fast_capture,short_big_win_review,2023-12-29,2024-01-31,closed,2,0.4207363474217036,0.4207363474217036,0.054517578431789,historical_short_big_win_review
85,holding_history,main_v2_research,MELI,study_premature_exit_or_fast_capture,short_big_win_review,2020-05-29,2020-07-31,closed,3,0.43064516279140097,0.43064516279140097,0.15,historical_short_big_win_review
85,holding_history,main_v2_research,ROKU,study_premature_exit_or_fast_capture,short_big_win_review,2020-11-30,2020-12-31,closed,2,0.4437627265939321,0.4437627265939321,0.15,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,W,study_premature_exit_or_fast_capture,short_big_win_review,2018-05-31,2018-07-31,closed,3,0.4442065172090728,0.4442065172090728,0.0689618588308863,historical_short_big_win_review
85,holding_history,production_main,ETSY,study_premature_exit_or_fast_capture,short_big_win_review,2020-09-30,2020-11-30,closed,3,0.44657539467977325,0.44657539467977325,0.0392197752759982,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,SE,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-04-30,closed,1,0.48599003039582533,0.48599003039582533,0.5,historical_short_big_win_review
85,holding_history,production_main,BILL,study_premature_exit_or_fast_capture,short_big_win_review,2021-06-30,2021-08-31,closed,3,0.4862982818434911,0.4862982818434911,0.0492546350884579,historical_short_big_win_review
85,holding_history,production_main,XYZ,study_premature_exit_or_fast_capture,short_big_win_review,2020-06-30,2020-07-31,closed,2,0.5414328505522035,0.5414328505522035,0.0400121885800153,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,VST,study_premature_exit_or_fast_capture,short_big_win_review,2023-11-30,2024-01-31,closed,3,0.5450044590058998,0.5450044590058998,0.0610723105825887,historical_short_big_win_review
85,holding_history,main_v2_research,VEEV,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-05-29,closed,3,0.5507176185824685,0.5507176185824685,0.1211995670984082,historical_short_big_win_review
85,holding_history,main_v2_research,XYZ,study_premature_exit_or_fast_capture,short_big_win_review,2020-06-30,2020-07-31,closed,2,0.5542130622154002,0.5542130622154002,0.0994811029944824,historical_short_big_win_review
85,holding_history,production_main,VEEV,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-05-29,closed,3,0.5631236246130751,0.5631236246130751,0.0619206690597393,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,DOCU,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-04-30,closed,2,0.567386110788856,0.567386110788856,0.0833333333333333,historical_short_big_win_review
85,holding_history,main_v2_research,MU,study_premature_exit_or_fast_capture,short_big_win_review,2020-10-30,2020-12-31,closed,3,0.5805265656594341,0.5805265656594341,0.1195076283329245,historical_short_big_win_review
85,holding_history,lifecycle_review_overlay_main,MRNA,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-06-30,closed,3,0.5845238667132544,0.5845238667132544,0.0068701508612892,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,TSLA,study_premature_exit_or_fast_capture,short_big_win_review,2020-07-31,2020-08-31,closed,2,0.5938752661923989,0.5938752661923989,0.1189536022957976,historical_short_big_win_review
85,holding_history,production_main,PYPL,study_premature_exit_or_fast_capture,short_big_win_review,2020-04-30,2020-06-30,closed,3,0.6541510229783454,0.6541510229783454,0.0805220868795005,historical_short_big_win_review
85,holding_history,concentrated_grid_presence,SMCI,study_premature_exit_or_fast_capture,short_big_win_review,2024-01-31,2024-03-28,closed,3,0.7207407407407407,0.7207407407407407,0.6100824932853974,historical_short_big_win_review
85,holding_history,production_main,SMCI,study_premature_exit_or_fast_capture,short_big_win_review,2024-01-31,2024-03-28,closed,3,0.7207407407407407,0.7207407407407407,0.08,historical_short_big_win_review
85,holding_history,production_main,ROKU,study_premature_exit_or_fast_capture,short_big_win_review,2020-09-30,2020-11-30,closed,3,0.7631074405330187,0.7631074405330187,0.0319600103485839,historical_short_big_win_review
85,holding_history,main_v2_research,UI,study_premature_exit_or_fast_capture,short_big_win_review,2026-01-30,2026-03-31,open,3,0.8074232664999961,0.8074232664999961,0.15,historical_short_big_win_review
85,holding_history,production_main,MRNA,study_premature_exit_or_fast_capture,short_big_win_review,2020-03-31,2020-04-30,closed,2,1.0885191319449867,1.0885191319449867,0.021629024610117,historical_short_big_win_review
75,holding_history,main_v2_research,GTLS,tighten_entry_or_fast_exit,quick_loss,2022-10-31,2022-10-31,closed,1,-0.3706366931331232,-0.3706366931331232,0.0260731927589737,historical_quick_loss
75,holding_history,monster_lifecycle_concentrated,XYZ,tighten_entry_or_fast_exit,quick_loss,2020-02-28,2020-02-28,closed,1,-0.33949279455312853,-0.33949279455312853,0.04,historical_quick_loss
75,holding_history,monster_lifecycle_main,XYZ,tighten_entry_or_fast_exit,quick_loss,2020-02-28,2020-02-28,closed,1,-0.33949279455312853,-0.33949279455312853,0.0245901639344262,historical_quick_loss
75,holding_history,main_v2_research,ETSY,tighten_entry_or_fast_exit,quick_loss,2020-02-28,2020-02-28,closed,1,-0.337469866883372,-0.337469866883372,0.058497308652305,historical_quick_loss
75,holding_history,lifecycle_review_overlay_main,PAYC,tighten_entry_or_fast_exit,quick_loss,2020-01-31,2020-02-28,closed,2,-0.32439615703724267,-0.32439615703724267,0.0414209274246284,historical_quick_loss
75,holding_history,monster_lifecycle_main,KNSL,tighten_entry_or_fast_exit,quick_loss,2024-03-28,2024-03-28,closed,1,-0.31610074162079416,-0.31610074162079416,0.0157068062827225,historical_quick_loss
75,holding_history,main_v2_research,TSLA,tighten_entry_or_fast_exit,quick_loss,2020-02-28,2020-02-28,closed,1,-0.2952646902869944,-0.2952646902869944,0.0458086276385021,historical_quick_loss
75,holding_history,monster_lifecycle_concentrated,TER,tighten_entry_or_fast_exit,quick_loss,2021-12-31,2021-12-31,closed,1,-0.2877592362890974,-0.2877592362890974,0.04,historical_quick_loss
75,holding_history,monster_lifecycle_main,TER,tighten_entry_or_fast_exit,quick_loss,2021-12-31,2021-12-31,closed,1,-0.2877592362890974,-0.2877592362890974,0.0209790209790209,historical_quick_loss
75,holding_history,main_v2_research,XPO,tighten_entry_or_fast_exit,quick_loss,2018-09-28,2018-09-28,closed,1,-0.2730735630853549,-0.2730735630853549,0.0697227081422845,historical_quick_loss
75,holding_history,main_v2_research,SCCO,tighten_entry_or_fast_exit,quick_loss,2026-02-27,2026-02-27,closed,1,-0.25461859585084845,-0.25461859585084845,0.115270405039168,historical_quick_loss
75,holding_history,main_v2_research,IRDM,tighten_entry_or_fast_exit,quick_loss,2018-09-28,2018-09-28,closed,1,-0.253749998372898,-0.253749998372898,0.0382890016849647,historical_quick_loss
75,holding_history,monster_lifecycle_main,TSLA,tighten_entry_or_fast_exit,quick_loss,2021-11-30,2021-12-31,closed,2,-0.25210145271296147,-0.25210145271296147,0.0209790209790209,historical_quick_loss
75,holding_history,main_v2_research,HUBS,tighten_entry_or_fast_exit,quick_loss,2019-08-30,2019-08-30,closed,1,-0.25110755656502404,-0.25110755656502404,0.1310213669154948,historical_quick_loss
75,holding_history,monster_lifecycle_concentrated,ADSK,tighten_entry_or_fast_exit,quick_loss,2020-01-31,2020-02-28,closed,2,-0.24930751688298847,-0.24930751688298847,0.04,historical_quick_loss
75,holding_history,monster_lifecycle_main,ADSK,tighten_entry_or_fast_exit,quick_loss,2020-01-31,2020-02-28,closed,2,-0.24930751688298847,-0.24930751688298847,0.0245901639344262,historical_quick_loss
75,holding_history,main_v2_research,PAYC,tighten_entry_or_fast_exit,quick_loss,2018-08-31,2018-09-28,closed,2,-0.24370852962193157,-0.24370852962193157,0.0847763583118706,historical_quick_loss
75,holding_history,main_v2_research,AMKR,tighten_entry_or_fast_exit,quick_loss,2021-02-26,2021-03-31,closed,2,-0.24130070369694012,-0.24130070369694012,0.0633364075075978,historical_quick_loss
75,holding_history,main_v2_research,VEEV,tighten_entry_or_fast_exit,quick_loss,2018-08-31,2018-09-28,closed,2,-0.23261526464298277,-0.23261526464298277,0.1016575218044225,historical_quick_loss
75,holding_history,monster_lifecycle_concentrated,STLD,tighten_entry_or_fast_exit,quick_loss,2022-04-29,2022-05-31,closed,2,-0.23033998060957805,-0.23033998060957805,0.14,historical_quick_loss
75,holding_history,lifecycle_review_overlay_main,CPRT,tighten_entry_or_fast_exit,quick_loss,2020-01-31,2020-02-28,closed,2,-0.22666194681789764,-0.22666194681789764,0.056483082851766,historical_quick_loss
75,holding_history,main_v2_research,WH,tighten_entry_or_fast_exit,quick_loss,2025-02-28,2025-03-31,closed,2,-0.22660879450547255,-0.22660879450547255,0.0463194084274663,historical_quick_loss
75,holding_history,main_v2_research,P,tighten_entry_or_fast_exit,quick_loss,2025-10-31,2025-10-31,closed,1,-0.21199996948242184,-0.21199996948242184,0.0400941535961154,historical_quick_loss
75,holding_history,main_v2_research,FSLR,tighten_entry_or_fast_exit,quick_loss,2024-05-31,2024-06-28,closed,2,-0.21131225337416049,-0.21131225337416049,0.15,historical_quick_loss
75,holding_history,monster_lifecycle_main,EXPE,tighten_entry_or_fast_exit,quick_loss,2025-12-31,2026-01-30,closed,2,-0.2112580599649465,-0.2112580599649465,0.0252100840336134,historical_quick_loss
75,holding_history,monster_lifecycle_main,LYB,tighten_entry_or_fast_exit,quick_loss,2022-05-31,2022-05-31,closed,1,-0.2053311102856108,-0.2053311102856108,0.03,historical_quick_loss
